ID_REF	VALUE
1007_s_at	10.01307497
1053_at	7.415530714
117_at	5.196692775
121_at	7.397671495
1255_g_at	2.842491889
1294_at	8.128455595
1316_at	4.169681064
1320_at	4.71601667
1405_i_at	7.355303289
1431_at	3.202679992
1438_at	7.497663263
1487_at	8.355516432
1494_f_at	5.203618053
1552256_a_at	7.587557703
1552257_a_at	9.165345368
1552258_at	3.724959321
1552261_at	4.114560637
1552263_at	6.432647734
1552264_a_at	7.689167482
1552266_at	3.82718264
1552269_at	3.700742647
1552271_at	5.488308145
1552272_a_at	5.466635809
1552274_at	6.3935522
1552275_s_at	5.937039879
1552276_a_at	5.458151594
1552277_a_at	6.893091632
1552278_a_at	4.399018367
1552279_a_at	6.011078673
1552280_at	3.615723736
1552281_at	8.201108334
1552283_s_at	3.539899168
1552286_at	4.77921329
1552287_s_at	6.274286716
1552288_at	3.602967795
1552289_a_at	3.714466009
1552291_at	6.146309779
1552293_at	4.05596399
1552295_a_at	6.337318546
1552296_at	7.883754419
1552299_at	4.659821745
1552301_a_at	3.973591524
1552302_at	4.089750149
1552303_a_at	5.692196983
1552304_at	3.78042154
1552306_at	4.106586067
1552307_a_at	4.850901689
1552309_a_at	7.0677503
1552310_at	6.747332423
1552311_a_at	6.519317004
1552312_a_at	6.859081331
1552314_a_at	4.004044955
1552315_at	6.443398235
1552316_a_at	6.384354917
1552318_at	6.283581006
1552319_a_at	3.706006614
1552320_a_at	3.26584905
1552321_a_at	2.794358766
1552322_at	2.772258335
1552323_s_at	3.825585694
1552325_at	2.84584076
1552326_a_at	4.145404276
1552327_at	3.186874289
1552329_at	4.604159517
1552330_at	6.166637464
1552332_at	6.519655096
1552334_at	5.09323973
1552335_at	4.996291209
1552337_s_at	4.522289165
1552338_at	3.782803168
1552340_at	5.040596675
1552343_s_at	3.842168529
1552344_s_at	6.359625869
1552347_at	6.935788653
1552348_at	5.331279689
1552349_a_at	4.443634009
1552354_at	4.400185946
1552355_s_at	4.536054055
1552359_at	2.870406694
1552360_a_at	6.015230502
1552362_a_at	5.204422016
1552364_s_at	4.7443757
1552365_at	8.350439122
1552367_a_at	7.970829442
1552368_at	3.113697018
1552370_at	7.658331094
1552372_at	2.574011103
1552373_s_at	2.881932051
1552375_at	3.667569204
1552377_s_at	6.209853909
1552378_s_at	6.156539667
1552379_at	2.692106254
1552381_at	2.62796313
1552383_at	6.773167074
1552384_a_at	4.344366731
1552386_at	5.673731016
1552388_at	6.280708642
