ID_REF	VALUE
1007_s_at	10.27490605
1053_at	6.349140155
117_at	4.968881237
121_at	7.28331111
1255_g_at	3.059763642
1294_at	7.45275262
1316_at	4.537071989
1320_at	4.694488272
1405_i_at	7.879783873
1431_at	3.04067308
1438_at	6.734905393
1487_at	8.395489591
1494_f_at	5.771492721
1552256_a_at	7.525485184
1552257_a_at	9.102127147
1552258_at	3.932914586
1552261_at	4.160776982
1552263_at	6.02671656
1552264_a_at	7.493841112
1552266_at	3.688486999
1552269_at	3.577782701
1552271_at	5.800834083
1552272_a_at	5.43681238
1552274_at	6.291948187
1552275_s_at	5.589229592
1552276_a_at	5.525432772
1552277_a_at	6.301969896
1552278_a_at	4.680334522
1552279_a_at	6.312109279
1552280_at	3.317087486
1552281_at	8.691550233
1552283_s_at	6.445863325
1552286_at	4.87439868
1552287_s_at	5.993081015
1552288_at	3.672259853
1552289_a_at	4.281361223
1552291_at	5.856290643
1552293_at	4.455715887
1552295_a_at	5.556529879
1552296_at	6.437026119
1552299_at	4.242167757
1552301_a_at	4.527568692
1552302_at	3.755348517
1552303_a_at	5.097777148
1552304_at	3.532257299
1552306_at	3.559632594
1552307_a_at	4.836240389
1552309_a_at	5.62148359
1552310_at	6.28112033
1552311_a_at	7.191653744
1552312_a_at	6.448209531
1552314_a_at	3.83569192
1552315_at	5.910448318
1552316_a_at	5.098206498
1552318_at	4.859804794
1552319_a_at	3.889301073
1552320_a_at	3.06450025
1552321_a_at	3.141249612
1552322_at	2.72060045
1552323_s_at	3.89501976
1552325_at	2.864655799
1552326_a_at	4.492021311
1552327_at	3.43578334
1552329_at	4.502033062
1552330_at	5.805457491
1552332_at	6.603912651
1552334_at	5.170753229
1552335_at	5.094012758
1552337_s_at	4.580876087
1552338_at	4.041032486
1552340_at	4.931150117
1552343_s_at	3.838122722
1552344_s_at	5.40747549
1552347_at	6.670608984
1552348_at	5.48003769
1552349_a_at	4.25750114
1552354_at	4.559292105
1552355_s_at	4.584120661
1552359_at	2.896857413
1552360_a_at	5.752041428
1552362_a_at	6.289694843
1552364_s_at	4.166401817
1552365_at	8.611968377
1552367_a_at	7.470677048
1552368_at	2.991268363
1552370_at	7.597940782
1552372_at	2.701138115
1552373_s_at	2.655681111
1552375_at	3.40442709
1552377_s_at	6.181315003
1552378_s_at	6.026678239
1552379_at	2.56348026
1552381_at	2.888269109
1552383_at	7.270517899
1552384_a_at	4.459398939
1552386_at	4.018164097
1552388_at	6.269067816
1552389_at	3.970163517
1552390_a_at	4.342491185
1552391_at	3.466720146
1552393_at	2.974123298
1552394_a_at	2.998137982
1552395_at	6.559491349
1552396_at	3.966590656
1552398_a_at	3.426029659
1552399_a_at	3.311667789
1552400_a_at	4.213400038
1552401_a_at	3.087813311
1552402_at	3.733154636
1552405_at	4.073060201
1552408_at	3.148307849
1552409_a_at	5.577347911
1552410_at	4.097248039
1552411_at	5.888352868
1552412_a_at	3.331857335
1552414_at	3.611306783
1552415_a_at	3.56713887
1552417_a_at	5.797296082
1552418_at	4.961657743
1552419_s_at	5.451654877
1552421_a_at	4.165374891
1552422_at	4.667366381
1552423_at	4.725335735
1552424_at	3.410191666
1552425_a_at	4.203578614
1552426_a_at	8.43144339
1552427_at	3.532437774
1552430_at	2.858179926
1552432_at	5.326042591
1552436_a_at	5.450574237
1552438_a_at	3.335610628
1552439_s_at	2.813360617
1552440_at	3.477493406
1552445_a_at	3.01806513
1552448_a_at	3.359230772
1552449_a_at	3.625307345
1552450_a_at	5.417680015
1552452_at	3.40442709
1552453_a_at	3.482909096
1552455_at	4.208353218
1552456_a_at	4.004044955
1552457_a_at	3.282647158
1552458_at	3.064253472
1552459_a_at	3.839296385
1552461_at	2.889916896
1552463_at	3.135175516
1552466_x_at	2.976644784
1552467_at	6.213752067
1552468_a_at	3.939187756
1552470_a_at	3.880459395
1552472_a_at	6.268475875
1552473_at	7.591559658
1552474_a_at	7.02314755
1552476_s_at	6.975297806
1552477_a_at	8.20232532
1552478_a_at	6.333826516
1552480_s_at	2.777067121
1552481_s_at	3.828050019
1552482_at	3.19309342
1552484_at	6.431921857
1552485_at	4.724399143
1552486_s_at	5.979752484
1552487_a_at	2.813944111
1552489_s_at	2.717270594
1552490_at	3.554653191
1552491_at	4.839690358
1552493_s_at	3.676053868
1552494_at	4.242722776
1552496_a_at	5.356515372
1552497_a_at	6.024826917
1552498_at	3.824715059
1552499_a_at	3.81946964
1552501_a_at	5.135460373
1552502_s_at	7.416096561
1552503_at	4.637902802
1552504_a_at	5.804582045
1552506_at	4.114137867
1552507_at	3.975142067
1552508_at	3.971725184
1552509_a_at	3.130853758
1552510_at	7.627131609
1552511_a_at	4.667648044
1552514_at	2.991268363
1552515_at	3.099949251
1552516_a_at	5.492261719
1552518_s_at	3.490845605
1552519_at	7.529718006
1552520_at	3.375861076
1552521_a_at	2.786974192
1552522_at	2.70254856
1552523_a_at	3.473303146
1552524_at	5.985734608
1552526_at	4.007050192
1552528_at	6.381464791
1552531_a_at	3.882617398
1552532_a_at	3.054151543
1552535_at	4.767398802
1552536_at	4.211150437
1552538_a_at	3.158243165
1552540_s_at	4.996637485
1552541_at	6.073535127
1552542_s_at	3.493099538
1552543_a_at	3.553132497
1552544_at	3.491349995
1552546_a_at	3.592797304
1552548_at	3.330638381
1552549_a_at	5.405487013
1552552_s_at	3.311667789
1552553_a_at	4.130232268
1552554_a_at	3.498308096
1552555_at	5.542401959
1552557_a_at	2.982657103
1552558_a_at	6.063276697
1552559_a_at	5.403608613
1552562_at	3.864631848
1552563_a_at	3.633178328
1552564_at	3.348411701
1552566_at	3.656672045
1552568_at	3.97209168
1552569_a_at	3.212055646
1552570_at	3.726571304
1552572_a_at	2.552918667
1552573_s_at	3.622617743
1552575_a_at	4.535851025
1552576_at	4.286227018
1552578_a_at	2.917620601
1552579_a_at	3.683786204
1552580_at	4.89693377
1552582_at	3.798977434
1552583_s_at	4.349581549
1552584_at	5.734611773
1552585_s_at	2.970241313
1552586_at	4.836924056
1552587_at	3.092050427
1552588_a_at	3.28358348
1552590_a_at	2.9728925
1552592_at	2.908533543
1552594_at	5.611121117
1552596_at	6.175676338
1552598_at	4.11537428
1552599_at	3.004927251
1552602_at	4.570361007
1552604_at	4.188131003
1552605_s_at	3.190563003
1552607_at	4.103507164
1552608_at	3.88241364
1552609_s_at	3.925418537
1552610_a_at	8.621481842
1552611_a_at	6.698285061
1552612_at	8.063761029
1552613_s_at	7.875973628
1552615_at	7.745077472
1552616_a_at	4.815589453
1552617_a_at	8.109917229
1552618_at	6.89448136
1552619_a_at	5.554717772
1552620_at	7.010467941
1552621_at	6.494630693
1552622_s_at	5.158419538
1552623_at	5.700664239
1552625_a_at	6.14899391
1552626_a_at	4.855586341
1552627_a_at	6.576973194
1552628_a_at	8.29841692
1552629_a_at	3.523602647
1552630_a_at	4.550538251
1552631_a_at	5.183206957
1552632_a_at	4.208717903
1552633_at	4.616607606
1552634_a_at	5.134472144
1552637_at	3.297669444
1552639_at	5.551301314
1552641_s_at	5.489493101
1552643_at	4.516674737
1552644_a_at	4.030880463
1552646_at	4.792361768
1552648_a_at	6.025180515
1552649_a_at	4.081187183
1552651_a_at	5.805028193
1552652_at	6.299550457
1552656_s_at	6.085531213
1552657_a_at	4.625955617
1552658_a_at	3.09830886
1552660_a_at	6.588626513
1552661_at	2.548059149
1552662_a_at	3.821203338
1552663_a_at	6.759103239
1552664_at	5.395048673
1552665_at	4.884293174
1552666_a_at	2.952733231
1552667_a_at	5.369081087
1552669_at	3.888198452
1552670_a_at	5.515500173
1552671_a_at	4.111716592
1552672_a_at	4.522454734
1552673_at	5.162113437
1552674_at	2.822112129
1552675_at	2.960481159
1552676_at	4.843917929
1552677_a_at	5.399723429
1552678_a_at	5.087197303
1552680_a_at	3.191267335
1552682_a_at	3.865584969
1552684_a_at	4.520955904
1552685_a_at	3.988934499
1552686_at	4.37831733
1552687_a_at	3.750052556
1552689_at	5.371770036
1552690_a_at	4.104729724
1552691_at	3.001720515
1552693_at	2.978326478
1552694_at	3.532257299
1552695_a_at	5.24021184
1552696_at	3.837492034
1552698_at	5.490016315
1552701_a_at	8.623403048
1552703_s_at	8.22251901
1552705_at	2.992737053
1552708_a_at	2.823662829
1552711_a_at	6.771663718
1552712_a_at	5.296294093
1552713_a_at	3.726223723
1552714_at	2.976376228
1552715_a_at	3.14128576
1552716_at	4.469410248
1552717_s_at	4.127133555
1552718_at	4.332022593
1552719_at	4.911076203
1552721_a_at	2.740562722
