ID_REF	VALUE
1007_s_at	9.32643654
1053_at	7.210998047
117_at	5.412941724
121_at	7.284273847
1255_g_at	2.842588461
1294_at	7.748695901
1316_at	4.522925826
1320_at	4.380593918
1405_i_at	8.849348232
1431_at	2.946184266
1438_at	6.676702171
1487_at	7.637113116
1494_f_at	5.10821841
1552256_a_at	7.383958475
1552257_a_at	8.551319435
1552258_at	4.01064083
1552261_at	3.747687326
1552263_at	6.911025655
1552264_a_at	7.451244363
1552266_at	3.538221836
1552269_at	3.407108302
1552271_at	5.638627079
1552272_a_at	5.403032006
1552274_at	6.781616264
1552275_s_at	6.129390243
1552276_a_at	5.485445087
1552277_a_at	7.439408719
1552278_a_at	4.530594785
1552279_a_at	5.649261131
1552280_at	3.679317437
1552281_at	6.650392984
1552283_s_at	3.449797864
1552286_at	5.135961125
1552287_s_at	6.036673805
1552288_at	3.520783342
1552289_a_at	3.883766622
1552291_at	6.263622681
1552293_at	4.266154555
1552295_a_at	6.234977034
1552296_at	3.796412677
1552299_at	4.315982266
1552301_a_at	4.231318024
1552302_at	5.02915357
1552303_a_at	6.084767897
1552304_at	3.633015385
1552306_at	4.59270421
1552307_a_at	5.390387959
1552309_a_at	7.260345334
1552310_at	6.646126269
1552311_a_at	6.620324448
1552312_a_at	7.058476066
1552314_a_at	3.829132757
1552315_at	6.63635265
1552316_a_at	7.022692714
1552318_at	7.057368696
1552319_a_at	3.894223721
1552320_a_at	3.034261973
1552321_a_at	2.841078374
1552322_at	2.86037703
1552323_s_at	4.253318178
1552325_at	2.835399978
1552326_a_at	4.149271036
1552327_at	3.4699206
1552329_at	4.934158681
1552330_at	5.959395303
1552332_at	6.306665844
1552334_at	5.113672758
1552335_at	4.983868606
1552337_s_at	3.992860468
1552338_at	3.901162159
1552340_at	4.926593215
1552343_s_at	4.557596731
1552344_s_at	6.195480861
1552347_at	7.169225412
1552348_at	5.379363365
1552349_a_at	3.950087233
1552354_at	4.273058869
1552355_s_at	4.846757248
1552359_at	2.858399143
1552360_a_at	5.948589229
1552362_a_at	5.509453327
1552364_s_at	5.339201917
1552365_at	5.916845807
1552367_a_at	4.950403393
1552368_at	3.261061154
1552370_at	6.703600336
1552372_at	2.591265478
1552373_s_at	2.6897685
1552375_at	3.542950396
1552377_s_at	6.01957832
1552378_s_at	6.30602158
1552379_at	2.548134181
1552381_at	2.961541649
1552383_at	6.484432868
1552384_a_at	4.275218811
1552386_at	5.327953732
1552388_at	5.681096897
1552389_at	3.049768648
1552390_a_at	2.844449782
1552391_at	2.884372409
1552393_at	2.921194583
1552394_a_at	2.975332932
1552395_at	6.582253572
1552396_at	3.314793018
1552398_a_at	4.1774545
1552399_a_at	3.506860092
1552400_a_at	4.035776406
1552401_a_at	2.988721831
1552402_at	3.635635
1552405_at	4.088533933
1552408_at	3.071935901
1552409_a_at	5.491136783
1552410_at	4.22267627
1552411_at	5.356733664
1552412_a_at	3.346370224
1552414_at	3.158477169
1552415_a_at	3.690121068
1552417_a_at	6.203851764
1552418_at	4.896583745
1552419_s_at	5.199275036
1552421_a_at	3.805941355
1552422_at	4.83247719
1552423_at	4.795655778
1552424_at	3.26974104
1552425_a_at	4.079810414
1552426_a_at	8.696413069
1552427_at	3.323220421
1552430_at	2.67300168
1552432_at	4.820425454
1552436_a_at	4.99322606
1552438_a_at	3.156268636
1552439_s_at	2.7680931
1552440_at	3.676085603
1552445_a_at	3.080052927
1552448_a_at	3.240803239
1552449_a_at	3.308699431
1552450_a_at	4.718964438
1552452_at	3.179938316
1552453_a_at	3.231964975
1552455_at	4.280302071
1552456_a_at	3.622688471
1552457_a_at	3.177727394
1552458_at	3.031308682
1552459_a_at	3.496430069
1552461_at	3.00995043
1552463_at	2.763090861
1552466_x_at	2.579828725
1552467_at	6.244269678
1552468_a_at	3.71918711
1552470_a_at	4.468694767
1552472_a_at	6.306348932
1552473_at	7.571687094
1552474_a_at	6.788087228
1552476_s_at	6.426975692
1552477_a_at	7.058808393
1552478_a_at	4.993747424
1552480_s_at	3.356903278
1552481_s_at	4.364706569
1552482_at	3.682075696
1552484_at	5.97039186
1552485_at	5.399019702
1552486_s_at	6.249731185
1552487_a_at	2.91152641
1552489_s_at	2.661384456
1552490_at	3.412263215
1552491_at	4.280039718
1552493_s_at	3.684008029
1552494_at	3.835674749
1552496_a_at	4.109021496
1552497_a_at	6.783729786
1552498_at	3.538221836
1552499_a_at	3.707007703
1552501_a_at	5.003206376
1552502_s_at	6.301149313
1552503_at	4.513150088
1552504_a_at	5.856708771
1552506_at	3.543118848
1552507_at	4.307399416
1552508_at	4.427795227
1552509_a_at	2.93587783
1552510_at	7.495453092
1552511_a_at	3.424492951
1552514_at	3.023069544
1552515_at	3.320387822
1552516_a_at	5.241177378
1552518_s_at	3.639358411
1552519_at	5.579265609
1552520_at	3.425820404
1552521_a_at	3.014130044
1552522_at	2.718867981
1552523_a_at	3.323593758
1552524_at	5.940103287
1552526_at	3.594955586
1552528_at	6.188580134
1552531_a_at	3.891353077
1552532_a_at	2.888344915
1552535_at	4.700247775
1552536_at	4.361344751
1552538_a_at	2.955299969
1552540_s_at	4.413069895
1552541_at	6.103181488
1552542_s_at	4.344912828
1552543_a_at	3.32414432
1552544_at	3.367335876
1552546_a_at	3.538221836
1552548_at	3.235274425
1552549_a_at	5.061415398
1552552_s_at	3.452640657
1552553_a_at	4.664585441
1552554_a_at	3.431198208
1552555_at	5.505745575
1552557_a_at	2.931349029
1552558_a_at	5.622522983
1552559_a_at	5.047109299
1552562_at	3.94218902
1552563_a_at	3.502507923
1552564_at	3.119019388
1552566_at	3.490865417
1552568_at	3.322797964
1552569_a_at	3.627328016
1552570_at	3.818754265
1552572_a_at	2.781174706
1552573_s_at	3.382560063
1552575_a_at	4.981187637
1552576_at	3.845809804
1552578_a_at	3.143398618
1552579_a_at	3.2212565
1552580_at	3.852752119
1552582_at	3.558657027
1552583_s_at	5.312637531
1552584_at	7.665890067
1552585_s_at	3.058946011
1552586_at	4.288802025
1552587_at	2.942271295
1552588_a_at	3.076491115
1552590_a_at	3.320469082
1552592_at	2.785631852
1552594_at	5.418576136
1552596_at	5.691318487
1552598_at	3.76459313
1552599_at	2.773798528
1552602_at	4.211448532
1552604_at	3.950313442
1552605_s_at	2.972151844
1552607_at	3.893811694
1552608_at	3.725487489
1552609_s_at	3.986225603
1552610_a_at	8.800262769
1552611_a_at	7.437428004
1552612_at	7.929826887
1552613_s_at	7.901037206
1552615_at	7.209973785
1552616_a_at	4.641823052
1552617_a_at	7.927552157
1552618_at	6.826599128
1552619_a_at	6.078455732
1552620_at	6.820990441
1552621_at	7.404803328
1552622_s_at	5.976653272
1552623_at	6.421809432
1552625_a_at	6.266464251
1552626_a_at	6.595506332
1552627_a_at	5.776310105
1552628_a_at	8.622325825
1552629_a_at	3.382120653
1552630_a_at	4.247796192
1552631_a_at	4.779062249
1552632_a_at	4.306014956
1552633_at	4.478186469
1552634_a_at	6.117118835
1552637_at	2.829647582
1552639_at	5.384936567
1552641_s_at	5.662760826
1552643_at	4.511658337
1552644_a_at	4.143813374
1552646_at	4.664301594
1552648_a_at	6.207661965
1552649_a_at	4.370173289
1552651_a_at	6.106005583
1552652_at	6.192789053
1552656_s_at	5.369560349
1552657_a_at	4.422648293
1552658_a_at	2.97414688
1552660_a_at	6.383804344
1552661_at	2.598955454
1552662_a_at	3.505170975
1552663_a_at	5.531636212
1552664_at	5.648595774
1552665_at	4.643874022
1552666_a_at	2.933196986
1552667_a_at	5.652948614
1552669_at	3.669529996
1552670_a_at	5.307617543
1552671_a_at	4.292543317
1552672_a_at	4.508984776
1552673_at	3.531480476
1552674_at	2.565559462
1552675_at	2.757838839
1552676_at	4.771335654
1552677_a_at	4.717351899
1552678_a_at	5.322082184
1552680_a_at	3.623292786
1552682_a_at	3.707263636
1552684_a_at	4.371612424
1552685_a_at	4.322455981
1552686_at	4.084915805
1552687_a_at	3.487590956
1552689_at	5.00565955
1552690_a_at	4.003400692
1552691_at	3.744528477
1552693_at	2.839662746
1552694_at	3.692237059
1552695_a_at	5.81785535
1552696_at	4.760810716
1552698_at	5.043713831
1552701_a_at	10.06597333
1552703_s_at	9.588391057
1552705_at	3.16193843
1552708_a_at	2.95473189
1552711_a_at	6.489169363
1552712_a_at	4.997501187
1552713_a_at	3.033864068
1552714_at	2.877136874
1552715_a_at	3.064439195
1552716_at	4.635694799
1552717_s_at	4.196374056
1552718_at	5.110458069
1552719_at	4.603960544
1552721_a_at	2.792232142
1552722_at	2.559199303
1552724_at	4.769435198
1552725_s_at	3.647165874
1552726_at	3.620492886
1552727_s_at	3.496525616
1552729_at	4.973636845
1552730_at	3.63811636
1552731_at	3.018331858
1552732_at	2.69400885
1552733_at	5.200748106
1552734_at	3.137097673
1552735_at	3.221491054
1552736_a_at	3.15052314
1552737_s_at	3.834201473
1552738_a_at	3.663060636
1552739_s_at	5.242130428
1552740_at	3.605631852
1552742_at	3.411870215
1552743_at	3.182568341
1552745_at	3.188032313
1552747_a_at	2.71268396
1552749_a_at	6.828612344
1552750_at	2.92952811
1552751_a_at	4.761115437
1552752_a_at	2.94039885
1552754_a_at	2.828686191
1552755_at	3.938497193
1552757_s_at	3.177001252
1552758_at	3.185585475
1552760_at	3.67048088
1552761_at	5.534780863
1552763_at	2.831190855
1552765_x_at	2.939950711
1552766_at	3.205252522
1552767_a_at	5.722463122
1552768_at	5.239213044
1552769_at	3.943045001
1552770_s_at	4.021091363
1552771_a_at	3.211806578
1552772_at	4.277708901
1552773_at	3.711415518
1552774_a_at	3.358886697
1552775_at	4.00419954
1552777_a_at	3.808322078
1552779_a_at	3.5397049
1552782_at	2.787467362
1552783_at	2.792733544
1552785_at	3.320469082
1552787_at	3.990913821
1552788_a_at	4.917668512
1552789_at	5.601675532
1552790_a_at	7.554119522
1552791_a_at	2.812376194
1552792_at	3.257762007
1552793_at	3.333073618
1552794_a_at	3.205598978
1552796_a_at	3.355727543
1552797_s_at	6.305232524
1552798_a_at	6.39368445
1552799_at	3.707419208
1552800_at	6.422677369
1552801_at	3.734568733
1552803_a_at	3.195525877
1552804_a_at	4.47400989
1552806_a_at	4.693828931
1552807_a_at	7.950527757
1552808_at	2.791267835
1552809_at	2.922145859
1552811_at	5.680033932
1552812_a_at	5.351530562
1552813_at	4.661700891
1552814_a_at	3.605749558
1552816_at	2.574907964
1552818_a_at	2.982789102
1552819_at	3.630459085
1552822_at	3.121359481
1552825_at	3.125902703
1552826_at	2.621361465
1552827_s_at	3.156268636
1552828_at	3.925038775
1552829_at	4.219877695
1552830_at	3.742719642
1552833_at	5.424756915
1552834_at	6.737716433
1552835_at	2.98020522
1552836_at	5.036635912
1552837_at	2.4302438
1552839_at	3.296236409
1552841_s_at	2.973150808
1552842_at	3.944006895
1552843_at	3.389453843
1552845_at	4.662881301
1552846_s_at	6.719659191
1552848_a_at	4.437056703
1552849_at	2.701348157
1552851_at	3.106876614
1552852_a_at	2.849994415
1552853_at	4.442641026
1552854_a_at	4.247976563
1552856_at	3.357579085
1552857_a_at	3.341231168
1552858_at	2.67426212
1552860_at	3.553061488
1552862_at	4.109094888
1552863_a_at	6.538840396
1552865_a_at	5.206677627
1552867_at	3.163173175
1552868_at	5.743415454
1552870_s_at	6.058848519
1552872_at	5.057351851
1552873_s_at	5.350272637
1552875_a_at	4.056099674
1552876_at	3.288281258
1552877_s_at	4.054588168
1552878_at	2.582449127
1552879_a_at	3.59729958
1552880_at	3.79576687
1552882_a_at	3.646475762
1552884_at	3.979966405
1552885_a_at	5.786839307
1552887_at	4.799685135
1552889_a_at	7.792401807
1552890_a_at	3.879416001
1552892_at	5.866231926
1552893_at	4.996017653
1552895_a_at	3.590398099
1552897_a_at	3.548581969
1552898_a_at	3.546208876
1552899_at	3.263368598
1552900_a_at	3.023783269
1552902_a_at	3.720823175
1552903_at	4.162600241
1552904_at	2.5640315
1552906_at	2.537737898
1552908_at	2.834203484
1552910_at	3.423861487
1552911_at	3.337401544
1552912_a_at	3.135730726
1552913_at	2.657086346
1552914_a_at	5.485573256
1552915_at	4.197545873
1552917_at	3.891353077
1552919_at	3.157344786
1552921_a_at	5.396103564
1552922_at	2.867730753
1552923_a_at	3.802667807
1552924_a_at	4.703283319
