ID_REF	VALUE
1007_s_at	10.27568474
1053_at	6.993596082
117_at	4.844566741
121_at	7.628300069
1255_g_at	2.97978949
1294_at	7.5435215
1316_at	4.426553328
1320_at	5.118971644
1405_i_at	7.670259069
1431_at	3.125835464
1438_at	7.214640482
1487_at	8.578355095
1494_f_at	5.430414735
1552256_a_at	8.233202779
1552257_a_at	9.291272947
1552258_at	3.740361728
1552261_at	4.185314695
1552263_at	6.369102079
1552264_a_at	7.869264535
1552266_at	3.924034301
1552269_at	3.334955721
1552271_at	5.611594686
1552272_a_at	5.388903838
1552274_at	6.31518416
1552275_s_at	5.571197613
1552276_a_at	5.538410333
1552277_a_at	6.377178744
1552278_a_at	4.401860879
1552279_a_at	6.075018904
1552280_at	3.494536923
1552281_at	8.946684978
1552283_s_at	3.694031549
1552286_at	4.806805819
1552287_s_at	5.993337101
1552288_at	3.68145824
1552289_a_at	4.032809059
1552291_at	5.805951814
1552293_at	4.336116088
1552295_a_at	5.795858943
1552296_at	7.896625424
1552299_at	4.496533572
1552301_a_at	4.260223126
1552302_at	3.563541953
1552303_a_at	4.902238431
1552304_at	3.53474969
1552306_at	4.373526959
1552307_a_at	4.854182106
1552309_a_at	5.810525836
1552310_at	7.095916887
1552311_a_at	6.933278355
1552312_a_at	6.619938344
1552314_a_at	3.778486834
1552315_at	6.176516526
1552316_a_at	5.482307329
1552318_at	5.60886009
1552319_a_at	3.760817338
1552320_a_at	3.249326137
1552321_a_at	3.020375728
1552322_at	2.868709718
1552323_s_at	3.954217512
1552325_at	2.903828752
1552326_a_at	4.156138273
1552327_at	3.572092434
1552329_at	4.622123303
1552330_at	5.963974948
1552332_at	6.483716938
1552334_at	4.693221996
1552335_at	4.922543382
1552337_s_at	4.356075884
1552338_at	4.038888573
1552340_at	4.909032363
1552343_s_at	3.684046159
1552344_s_at	6.232670456
1552347_at	7.198288163
1552348_at	5.220506365
1552349_a_at	4.250411141
1552354_at	4.746365127
1552355_s_at	4.68927722
1552359_at	2.831327412
1552360_a_at	5.798320204
1552362_a_at	6.777065819
1552364_s_at	4.104676197
1552365_at	8.749193948
1552367_a_at	8.07143587
1552368_at	3.171869862
1552370_at	8.459660666
1552372_at	2.703909952
1552373_s_at	3.011754526
1552375_at	3.521045827
1552377_s_at	5.871334052
1552378_s_at	6.216520873
1552379_at	2.54425838
1552381_at	2.99839123
1552383_at	6.697014154
1552384_a_at	4.593245733
1552386_at	3.24615755
1552388_at	6.369464799
1552389_at	3.530286403
1552390_a_at	4.114804554
1552391_at	3.430539201
1552393_at	2.867836155
1552394_a_at	2.784773232
1552395_at	6.47728997
1552396_at	3.786242036
1552398_a_at	3.600164587
1552399_a_at	3.254008028
1552400_a_at	3.900703348
1552401_a_at	3.07062808
1552402_at	3.727569494
1552405_at	3.863141011
1552408_at	3.125684411
1552409_a_at	5.263060029
1552410_at	4.033192743
1552411_at	5.362785442
1552412_a_at	3.524473395
1552414_at	3.565661353
1552415_a_at	3.641716842
