ID_REF	VALUE
1007_s_at	10.27411981
1053_at	7.40861002
117_at	4.745205219
121_at	7.829304751
1255_g_at	3.037783462
1294_at	7.485628794
1316_at	4.391594103
1320_at	4.97793964
1405_i_at	6.952592856
1431_at	3.213072537
1438_at	5.930690588
1487_at	8.862481507
1494_f_at	5.537207067
1552256_a_at	7.343197513
1552257_a_at	9.685346452
1552258_at	3.8999192
1552261_at	4.279409738
1552263_at	6.183983586
1552264_a_at	7.835754241
1552266_at	3.534320398
1552269_at	3.38994387
1552271_at	5.787793654
1552272_a_at	5.534622391
1552274_at	5.887751107
1552275_s_at	5.078902544
1552276_a_at	5.773104861
1552277_a_at	6.061645672
1552278_a_at	4.397727189
1552279_a_at	5.910095058
1552280_at	3.826966835
1552281_at	8.688803698
1552283_s_at	3.301507586
1552286_at	4.66951137
1552287_s_at	5.488738475
1552288_at	3.808922976
1552289_a_at	4.058440823
1552291_at	6.436965751
1552293_at	4.47623299
1552295_a_at	5.666455382
1552296_at	6.463113984
1552299_at	4.504473172
1552301_a_at	4.496379222
1552302_at	3.710015245
1552303_a_at	4.92624176
1552304_at	3.540603839
1552306_at	4.294935535
1552307_a_at	4.546726572
1552309_a_at	4.843512409
1552310_at	6.747332423
1552311_a_at	6.93286248
1552312_a_at	6.6452983
1552314_a_at	3.953018528
1552315_at	5.913161255
1552316_a_at	5.470766081
1552318_at	5.126787983
1552319_a_at	3.685076465
1552320_a_at	3.389372733
1552321_a_at	2.931492021
1552322_at	2.876164196
1552323_s_at	3.819567313
1552325_at	2.810811779
1552326_a_at	4.3044615
1552327_at	3.336466762
1552329_at	3.888825554
1552330_at	6.062086068
1552332_at	6.705880641
1552334_at	4.984053944
1552335_at	5.250099233
1552337_s_at	4.696481997
1552338_at	4.207261212
1552340_at	5.032964261
1552343_s_at	3.778995281
1552344_s_at	6.025072885
1552347_at	6.303377155
1552348_at	5.380722901
1552349_a_at	4.270427235
1552354_at	4.547755388
1552355_s_at	4.73614146
1552359_at	3.227364159
1552360_a_at	5.655691465
1552362_a_at	6.064861301
1552364_s_at	4.209724279
1552365_at	9.137371667
1552367_a_at	8.524186901
1552368_at	3.196767992
1552370_at	8.309791154
1552372_at	2.558896104
1552373_s_at	2.810247375
1552375_at	3.584713495
1552377_s_at	6.016870595
1552378_s_at	6.313304664
1552379_at	2.590642334
1552381_at	2.816365781
1552383_at	6.917317992
1552384_a_at	4.212501012
1552386_at	4.825417398
1552388_at	6.704869365
1552389_at	3.497585642
1552390_a_at	3.957253158
1552391_at	3.36617725
1552393_at	3.27521408
1552394_a_at	2.796650659
1552395_at	6.7271712
1552396_at	3.713583188
1552398_a_at	3.840332943
1552399_a_at	3.523766042
1552400_a_at	4.103687403
1552401_a_at	3.275487605
1552402_at	3.801289479
1552405_at	4.429222635
1552408_at	3.360637269
1552409_a_at	5.476307628
1552410_at	4.08610008
1552411_at	5.864560198
1552412_a_at	3.548064434
1552414_at	3.455550856
1552415_a_at	4.038600575
1552417_a_at	5.694648333
1552418_at	5.160106091
1552419_s_at	5.703426981
1552421_a_at	3.962543254
1552422_at	4.558184531
1552423_at	4.336644131
1552424_at	3.457433777
1552425_a_at	4.360082567
1552426_a_at	8.270022616
1552427_at	3.396511527
1552430_at	2.852853165
1552432_at	5.127425881
1552436_a_at	5.496279085
1552438_a_at	3.077570086
1552439_s_at	2.630314339
1552440_at	3.468793823
1552445_a_at	3.147634276
1552448_a_at	3.28343038
1552449_a_at	3.347339405
1552450_a_at	4.887834399
1552452_at	3.304329794
1552453_a_at	3.764244188
1552455_at	4.037646829
1552456_a_at	4.136550745
1552457_a_at	3.134369534
1552458_at	3.185866529
1552459_a_at	3.633015385
1552461_at	2.898023151
1552463_at	3.000579359
1552466_x_at	2.817226871
1552467_at	6.378374552
1552468_a_at	3.910348245
1552470_a_at	4.776568819
1552472_a_at	7.00785813
1552473_at	7.889723456
1552474_a_at	7.042627304
1552476_s_at	7.583427169
1552477_a_at	8.390982784
1552478_a_at	6.389737342
1552480_s_at	2.739752393
1552481_s_at	3.974606973
1552482_at	3.329823482
1552484_at	6.355471386
1552485_at	5.787578468
1552486_s_at	6.781834155
1552487_a_at	2.878949531
1552489_s_at	2.937490027
1552490_at	3.663013741
1552491_at	4.508970733
1552493_s_at	3.735719779
1552494_at	4.280438922
1552496_a_at	5.99008453
1552497_a_at	5.986423483
1552498_at	3.950994239
1552499_a_at	3.964875327
1552501_a_at	5.164573256
1552502_s_at	7.324376212
1552503_at	4.959799877
1552504_a_at	6.064601897
1552506_at	3.902256559
1552507_at	4.050751477
1552508_at	4.027132076
1552509_a_at	3.125652483
1552510_at	7.669874803
1552511_a_at	4.115810188
1552514_at	2.928479425
1552515_at	3.295605033
1552516_a_at	4.719228858
1552518_s_at	3.561277021
1552519_at	8.034034335
1552520_at	3.244883413
1552521_a_at	2.958192411
1552522_at	2.666442021
1552523_a_at	3.648506218
1552524_at	6.00051554
1552526_at	3.744838598
1552528_at	6.372056365
1552531_a_at	3.810921678
1552532_a_at	3.325566793
1552535_at	5.252456522
1552536_at	3.988811127
1552538_a_at	3.226867163
1552540_s_at	4.742944797
1552541_at	6.214326297
1552542_s_at	3.531190278
1552543_a_at	3.540603839
1552544_at	3.451891622
1552546_a_at	3.3868354
1552548_at	3.470901638
1552549_a_at	5.325432625
1552552_s_at	3.073380798
1552553_a_at	4.434678791
1552554_a_at	3.83233541
1552555_at	5.684924244
1552557_a_at	2.964215636
1552558_a_at	5.89592719
1552559_a_at	5.228404899
1552562_at	3.864631848
1552563_a_at	3.114936315
1552564_at	3.045197755
1552566_at	3.753848771
1552568_at	4.150008161
1552569_a_at	3.755715095
1552570_at	3.633015385
1552572_a_at	2.600244709
1552573_s_at	3.544529609
1552575_a_at	5.019125643
1552576_at	4.241294055
1552578_a_at	2.879960774
1552579_a_at	3.387479355
1552580_at	4.814435931
1552582_at	3.825335951
1552583_s_at	6.298863535
1552584_at	5.548351241
1552585_s_at	2.809670205
1552586_at	4.632069761
1552587_at	2.759530462
1552588_a_at	3.084241492
1552590_a_at	3.104714837
1552592_at	3.016501184
1552594_at	5.60455679
1552596_at	5.934681842
1552598_at	4.319635099
1552599_at	3.196694221
1552602_at	4.481130306
1552604_at	3.954749219
1552605_s_at	3.19292929
1552607_at	4.273193986
1552608_at	3.80107583
1552609_s_at	4.191924892
1552610_a_at	8.691883062
1552611_a_at	6.647582508
1552612_at	8.627113778
1552613_s_at	8.366665589
1552615_at	7.602135606
1552616_a_at	4.540213661
1552617_a_at	8.378241794
1552618_at	6.932213728
1552619_a_at	6.038802043
1552620_at	6.764110933
1552621_at	6.140300081
1552622_s_at	5.001024537
1552623_at	5.830165129
1552625_a_at	5.893546954
1552626_a_at	5.068685731
1552627_a_at	6.823799728
1552628_a_at	7.961920449
1552629_a_at	3.496147491
1552630_a_at	4.400074639
1552631_a_at	5.002444683
1552632_a_at	4.150008161
1552633_at	4.681520398
1552634_a_at	4.813651373
1552637_at	3.205637494
1552639_at	5.576198268
1552641_s_at	5.548776665
1552643_at	4.460560208
1552644_a_at	3.829527478
1552646_at	5.156885135
1552648_a_at	5.902869084
1552649_a_at	4.743123509
1552651_a_at	6.33153663
1552652_at	5.98560784
1552656_s_at	5.790732568
1552657_a_at	4.644833383
1552658_a_at	2.88099491
1552660_a_at	6.87775762
1552661_at	2.555096407
1552662_a_at	4.057909179
1552663_a_at	6.19393791
1552664_at	5.559767591
1552665_at	4.692267764
1552666_a_at	2.921320666
1552667_a_at	5.200858954
1552669_at	3.948835563
1552670_a_at	6.106272404
1552671_a_at	4.19206067
1552672_a_at	4.680486082
1552673_at	3.824324032
1552674_at	2.778390466
1552675_at	2.902669293
1552676_at	5.005497839
1552677_a_at	4.977308887
1552678_a_at	5.156380314
1552680_a_at	3.291319401
1552682_a_at	4.28699172
1552684_a_at	4.668376905
1552685_a_at	3.9448377
1552686_at	4.378514291
1552687_a_at	3.777221118
1552689_at	5.601694292
1552690_a_at	4.177122572
1552691_at	2.70254856
1552693_at	2.939867975
1552694_at	3.735960509
1552695_a_at	5.808035662
1552696_at	4.497544996
1552698_at	5.200858954
1552701_a_at	8.861138282
1552703_s_at	8.469809222
1552705_at	3.241575389
1552708_a_at	3.137092525
1552711_a_at	6.719237785
1552712_a_at	5.054241265
1552713_a_at	3.169767628
1552714_at	3.034261973
1552715_a_at	3.318938854
1552716_at	4.389833186
1552717_s_at	3.667468331
1552718_at	4.28699172
1552719_at	4.538512958
1552721_a_at	3.031355714
1552722_at	2.82652604
1552724_at	4.524106835
1552725_s_at	4.05946143
1552726_at	4.059438755
1552727_s_at	3.353693051
1552729_at	5.004700196
1552730_at	3.752835595
1552731_at	3.407860973
1552732_at	2.769626895
1552733_at	4.511639553
1552734_at	2.933714604
1552735_at	3.318938854
1552736_a_at	3.019453182
1552737_s_at	4.779414593
1552738_a_at	3.857853971
1552739_s_at	5.277197758
1552740_at	3.64842682
1552742_at	3.449515485
1552743_at	3.49339353
1552745_at	3.318938854
1552747_a_at	2.76210334
1552749_a_at	7.514179786
1552750_at	3.201517012
1552751_a_at	4.978284783
1552752_a_at	3.375737125
1552754_a_at	2.899209623
1552755_at	4.122404748
1552757_s_at	3.350027881
1552758_at	3.491679871
1552760_at	3.370190035
1552761_at	6.042974714
1552763_at	2.739752393
1552765_x_at	3.115010569
1552766_at	3.206057262
1552767_a_at	4.36329276
1552768_at	5.698567602
1552769_at	4.097541499
1552770_s_at	3.860765817
1552771_a_at	3.338552162
1552772_at	3.775557578
1552773_at	3.497696953
1552774_a_at	3.089228315
1552775_at	4.299848811
1552777_a_at	3.677419253
1552779_a_at	4.522935163
1552782_at	3.275487605
1552783_at	2.838557565
1552785_at	2.965942553
1552787_at	3.45093445
1552788_a_at	4.571193306
1552789_at	4.776568819
