ID_REF	VALUE
1007_s_at	9.936803372
1053_at	6.973370373
117_at	4.795392402
121_at	7.874864816
1255_g_at	2.871111244
1294_at	8.29909028
1316_at	4.57505625
1320_at	4.487205356
1405_i_at	9.341590452
1431_at	3.039032577
1438_at	6.295498496
1487_at	9.081033194
1494_f_at	5.283500623
1552256_a_at	6.759939667
1552257_a_at	8.375501234
1552258_at	3.933913535
1552261_at	4.346733624
1552263_at	6.175976397
1552264_a_at	7.139834445
1552266_at	3.407993395
1552269_at	3.325502139
1552271_at	5.680308429
1552272_a_at	5.36259732
1552274_at	6.86596386
1552275_s_at	6.058464498
1552276_a_at	5.342582238
1552277_a_at	6.093114697
1552278_a_at	4.49990355
1552279_a_at	5.828925589
1552280_at	3.521446028
1552281_at	9.426587636
1552283_s_at	4.867794198
1552286_at	4.711792728
1552287_s_at	6.86190365
1552288_at	3.68145824
1552289_a_at	3.68176543
1552291_at	6.086550642
1552293_at	4.333978097
1552295_a_at	6.019366482
1552296_at	5.518777522
1552299_at	4.459293057
1552301_a_at	4.125973123
1552302_at	4.364386009
1552303_a_at	5.279230089
1552304_at	3.56359253
1552306_at	4.054416902
1552307_a_at	5.535851665
1552309_a_at	6.740795257
1552310_at	7.166272743
1552311_a_at	6.661663233
1552312_a_at	6.807780159
1552314_a_at	3.602743055
1552315_at	6.395288613
1552316_a_at	6.672548426
1552318_at	6.422383185
1552319_a_at	3.775010934
1552320_a_at	3.114047678
1552321_a_at	2.866088888
1552322_at	2.921011468
1552323_s_at	4.297915123
1552325_at	2.749030071
1552326_a_at	4.140206837
1552327_at	3.725207936
1552329_at	4.506230305
1552330_at	6.00603056
1552332_at	6.310891924
1552334_at	5.468955757
1552335_at	5.114340702
1552337_s_at	4.248448651
1552338_at	3.192635504
1552340_at	4.954114649
1552343_s_at	4.319350073
1552344_s_at	5.754315104
1552347_at	6.999429932
1552348_at	5.083255653
1552349_a_at	4.102362188
1552354_at	4.107090958
1552355_s_at	4.857496247
1552359_at	2.856559697
1552360_a_at	6.448237503
1552362_a_at	11.02888822
1552364_s_at	3.872834148
1552365_at	10.42246087
1552367_a_at	9.472810421
1552368_at	3.196767992
1552370_at	8.017119571
1552372_at	2.584543528
1552373_s_at	2.977479289
1552375_at	3.51576278
1552377_s_at	5.845132249
1552378_s_at	6.887691508
1552379_at	2.593339928
1552381_at	2.679139256
1552383_at	6.872457685
1552384_a_at	4.299661442
1552386_at	4.885398609
1552388_at	6.368129214
1552389_at	3.45689016
1552390_a_at	3.603586386
1552391_at	3.188931888
1552393_at	2.974123298
1552394_a_at	2.842657543
1552395_at	6.392419993
1552396_at	3.588550618
1552398_a_at	3.616456053
