ID_REF	VALUE
1007_s_at	9.916032614
1053_at	7.245983097
117_at	4.867545394
121_at	7.219346876
1255_g_at	2.767233757
1294_at	7.570331439
1316_at	4.334188862
1320_at	4.224972167
1405_i_at	6.01506202
1431_at	3.075571769
1438_at	6.577448954
1487_at	8.299688198
1494_f_at	5.179906463
1552256_a_at	7.227257913
1552257_a_at	9.141953153
1552258_at	3.798895578
1552261_at	3.899004509
1552263_at	6.651751347
1552264_a_at	7.568760946
1552266_at	3.651843236
1552269_at	3.527923832
1552271_at	5.694477665
1552272_a_at	5.300922029
1552274_at	6.987065943
1552275_s_at	6.241304669
1552276_a_at	5.455675911
1552277_a_at	7.197135932
1552278_a_at	4.383546139
1552279_a_at	5.597271434
1552280_at	4.955974493
1552281_at	6.83621575
1552283_s_at	3.371651343
1552286_at	4.992131122
1552287_s_at	6.533271652
1552288_at	3.540942936
1552289_a_at	3.770817383
1552291_at	6.310469869
1552293_at	4.118958055
1552295_a_at	5.688728466
1552296_at	5.554467644
1552299_at	4.414071064
1552301_a_at	3.991324665
1552302_at	5.02483138
1552303_a_at	5.757506324
1552304_at	3.689144101
1552306_at	4.158233317
1552307_a_at	5.510518953
1552309_a_at	6.617668632
1552310_at	6.626813144
1552311_a_at	6.656362336
1552312_a_at	6.907114427
1552314_a_at	3.531790319
1552315_at	6.271626618
1552316_a_at	6.540436256
1552318_at	6.019756952
1552319_a_at	3.700753943
1552320_a_at	3.106437187
1552321_a_at	2.906736025
1552322_at	2.728632461
1552323_s_at	3.866597798
1552325_at	2.863712114
1552326_a_at	4.197971563
1552327_at	3.056866236
1552329_at	4.867512093
1552330_at	6.234866052
1552332_at	6.603767459
1552334_at	5.553376911
1552335_at	4.81148441
1552337_s_at	4.076320821
1552338_at	3.951868965
1552340_at	5.223356373
1552343_s_at	4.510051112
1552344_s_at	6.318474404
1552347_at	7.386159749
1552348_at	4.9410453
1552349_a_at	4.25750114
1552354_at	4.243449456
1552355_s_at	4.253967121
1552359_at	2.715157066
1552360_a_at	5.896396386
1552362_a_at	5.475069504
1552364_s_at	4.68664027
1552365_at	6.723080823
1552367_a_at	5.397114715
1552368_at	3.186597656
1552370_at	8.134039734
1552372_at	2.683406015
1552373_s_at	2.786895151
1552375_at	3.384339166
1552377_s_at	5.93152565
1552378_s_at	6.835824651
1552379_at	2.779264173
1552381_at	2.790788266
1552383_at	6.715478629
1552384_a_at	4.224460088
1552386_at	5.814097079
1552388_at	5.95458713
1552389_at	3.038917538
1552390_a_at	3.027003668
1552391_at	3.316899497
1552393_at	2.974123298
1552394_a_at	2.995704141
1552395_at	6.100238091
1552396_at	3.645787437
1552398_a_at	3.970497785
1552399_a_at	3.162702845
1552400_a_at	3.619995925
1552401_a_at	2.992637029
1552402_at	3.55713543
1552405_at	3.832504752
1552408_at	2.988956748
1552409_a_at	5.366822641
1552410_at	4.050372591
1552411_at	4.935358935
1552412_a_at	3.501059144
1552414_at	3.57510339
1552415_a_at	3.28006253
1552417_a_at	5.912149773
1552418_at	4.597828834
1552419_s_at	5.631159985
1552421_a_at	3.720382628
1552422_at	4.521867917
1552423_at	4.9721894
1552424_at	3.274202192
1552425_a_at	3.835296631
1552426_a_at	8.140374435
1552427_at	3.194643774
1552430_at	2.754248491
