ID_REF	VALUE
1007_s_at	9.642876033
1053_at	7.23671018
117_at	5.185863535
121_at	7.594276229
1255_g_at	2.916854515
1294_at	8.00278834
1316_at	4.367415648
1320_at	4.666811961
1405_i_at	9.318911173
1431_at	3.259525468
1438_at	6.837382415
1487_at	8.338438043
1494_f_at	5.674133999
1552256_a_at	7.538298211
1552257_a_at	8.897094807
1552258_at	4.020400379
1552261_at	4.223671143
1552263_at	6.440279578
1552264_a_at	7.558107006
1552266_at	3.581575228
1552269_at	3.498135516
1552271_at	5.818899343
1552272_a_at	5.662445263
1552274_at	6.512051439
1552275_s_at	5.587386606
1552276_a_at	5.707586779
1552277_a_at	6.58406578
1552278_a_at	4.510051112
1552279_a_at	5.772917636
1552280_at	3.706381515
1552281_at	7.820138479
1552283_s_at	3.233852351
1552286_at	4.983457361
1552287_s_at	6.082904374
1552288_at	3.921793803
1552289_a_at	4.500921057
1552291_at	6.33933215
1552293_at	4.253444962
1552295_a_at	6.249322455
1552296_at	5.437374725
1552299_at	4.476738059
1552301_a_at	4.444667373
1552302_at	3.890226586
1552303_a_at	5.403036964
1552304_at	3.522393328
1552306_at	4.207547778
1552307_a_at	5.244121112
1552309_a_at	7.120308827
1552310_at	6.19702674
1552311_a_at	6.784799986
1552312_a_at	6.205299803
1552314_a_at	3.770275731
1552315_at	6.756368396
1552316_a_at	6.765214222
1552318_at	6.298743998
1552319_a_at	4.054956698
1552320_a_at	3.765604686
1552321_a_at	2.960671193
1552322_at	2.726931244
1552323_s_at	4.331438306
1552325_at	2.733727279
1552326_a_at	4.413137385
1552327_at	3.328785858
1552329_at	4.542390595
1552330_at	5.691970677
1552332_at	6.849439102
1552334_at	4.592337365
1552335_at	5.162316208
1552337_s_at	4.400940025
1552338_at	4.295007133
1552340_at	5.454741253
1552343_s_at	4.140102442
1552344_s_at	6.039699296
1552347_at	6.49425566
1552348_at	5.659914597
1552349_a_at	4.592135884
1552354_at	4.529502759
1552355_s_at	5.023219506
1552359_at	2.917125684
1552360_a_at	5.503262647
1552362_a_at	5.471928872
1552364_s_at	4.897784479
1552365_at	6.725621309
1552367_a_at	5.879739822
1552368_at	3.401941776
1552370_at	7.306411036
1552372_at	2.508651406
1552373_s_at	2.703926281
1552375_at	3.811850593
1552377_s_at	6.131412704
1552378_s_at	6.115751984
1552379_at	2.534600827
1552381_at	2.874739768
1552383_at	7.591619864
1552384_a_at	4.288160033
1552386_at	4.845924959
1552388_at	6.265570649
1552389_at	3.48539199
1552390_a_at	3.263682003
1552391_at	3.48243583
1552393_at	2.878661093
1552394_a_at	2.818010195
1552395_at	6.623629149
1552396_at	3.989628575
1552398_a_at	4.374245247
1552399_a_at	3.41616991
1552400_a_at	3.966899709
1552401_a_at	3.276747511
1552402_at	3.952265547
1552405_at	4.419998588
1552408_at	3.03103957
1552409_a_at	5.635808386
1552410_at	4.198648362
1552411_at	5.444251639
1552412_a_at	3.496334704
1552414_at	3.474613063
1552415_a_at	3.748740101
1552417_a_at	5.98871799
1552418_at	5.019776189
1552419_s_at	5.572737336
1552421_a_at	4.014554104
1552422_at	5.077406528
1552423_at	4.742498115
1552424_at	3.411368157
1552425_a_at	4.217356653
1552426_a_at	7.979724237
1552427_at	3.243935499
1552430_at	2.723363879
1552432_at	5.208926758
1552436_a_at	5.338671998
1552438_a_at	3.164299974
1552439_s_at	2.815815
1552440_at	3.902942509
1552445_a_at	3.171371562
1552448_a_at	3.326843519
1552449_a_at	3.396552938
1552450_a_at	5.179172022
1552452_at	3.256533407
1552453_a_at	3.304552118
1552455_at	4.051768292
1552456_a_at	4.098033177
1552457_a_at	3.020375728
1552458_at	3.239304322
1552459_a_at	3.910502872
1552461_at	2.754198359
1552463_at	3.350567369
1552466_x_at	2.770539334
1552467_at	6.309588548
1552468_a_at	4.075625876
1552470_a_at	4.355598785
1552472_a_at	5.958887978
1552473_at	8.358140769
1552474_a_at	6.942860121
1552476_s_at	6.386494303
1552477_a_at	7.521988291
1552478_a_at	5.614859285
1552480_s_at	2.630023681
1552481_s_at	4.221924644
1552482_at	3.30577756
1552484_at	6.600562218
1552485_at	5.319723249
1552486_s_at	6.452630168
1552487_a_at	2.786932972
1552489_s_at	2.816558635
1552490_at	3.402456404
1552491_at	4.715694298
1552493_s_at	3.850659289
1552494_at	4.514644992
1552496_a_at	4.545053146
