ID_REF	VALUE
1007_s_at	10.22177215
1053_at	7.249467164
117_at	4.951036989
121_at	7.538602122
1255_g_at	3.091065149
1294_at	7.757743333
1316_at	4.408880048
1320_at	4.802638124
1405_i_at	7.698940594
1431_at	3.096089814
1438_at	6.626558722
1487_at	8.489262061
1494_f_at	5.582886505
1552256_a_at	7.285897015
1552257_a_at	9.157894002
1552258_at	4.037120156
1552261_at	4.022806108
1552263_at	6.367079221
1552264_a_at	7.592211178
1552266_at	3.619366673
1552269_at	3.527923832
1552271_at	5.694477665
1552272_a_at	5.432230856
1552274_at	6.003653668
1552275_s_at	5.631848081
1552276_a_at	5.412987101
1552277_a_at	6.59211395
1552278_a_at	4.934843187
1552279_a_at	6.288530584
1552280_at	3.812800077
1552281_at	8.502911891
1552283_s_at	4.094590979
1552286_at	4.825534054
1552287_s_at	6.089364983
1552288_at	3.646109664
1552289_a_at	3.991903918
1552291_at	5.971324145
1552293_at	4.302244524
1552295_a_at	5.94128227
1552296_at	7.318883577
1552299_at	4.595464233
1552301_a_at	4.231318024
1552302_at	3.881207321
1552303_a_at	5.505895241
1552304_at	3.534620507
1552306_at	4.133525098
1552307_a_at	4.895670342
1552309_a_at	6.264282474
1552310_at	7.001851175
1552311_a_at	6.906847484
1552312_a_at	6.645259366
1552314_a_at	3.862580768
1552315_at	6.329713438
1552316_a_at	6.07952691
1552318_at	6.022237935
1552319_a_at	3.587439529
1552320_a_at	3.27756177
1552321_a_at	2.894745756
1552322_at	2.947566596
1552323_s_at	3.694579067
1552325_at	2.816017248
1552326_a_at	4.08670382
1552327_at	3.617794923
1552329_at	4.633029976
1552330_at	5.88916923
1552332_at	6.661264015
1552334_at	5.148686739
1552335_at	4.924537114
1552337_s_at	4.37384938
1552338_at	4.013765578
1552340_at	4.92646814
1552343_s_at	4.034886823
1552344_s_at	5.863355158
1552347_at	6.982179354
1552348_at	5.418382951
1552349_a_at	4.382444571
1552354_at	4.598108123
1552355_s_at	4.718775676
1552359_at	2.767766234
1552360_a_at	5.994648088
1552362_a_at	7.204615851
1552364_s_at	4.263634378
1552365_at	8.487063196
1552367_a_at	7.547282143
1552368_at	3.196767992
1552370_at	7.763491533
1552372_at	2.556271254
1552373_s_at	2.831222852
1552375_at	3.879446488
1552377_s_at	6.041888974
1552378_s_at	5.908272949
1552379_at	2.573242979
1552381_at	2.641948099
1552383_at	6.644509014
1552384_a_at	4.059843633
1552386_at	4.770561003
1552388_at	6.275319703
1552389_at	3.753146033
1552390_a_at	4.595295536
1552391_at	3.484403547
1552393_at	2.865450509
1552394_a_at	2.886154823
1552395_at	6.696878202
1552396_at	3.653157553
1552398_a_at	4.442699473
1552399_a_at	3.367877677
1552400_a_at	3.897365112
1552401_a_at	3.05418324
1552402_at	4.008945686
1552405_at	3.568099938
1552408_at	3.318235929
1552409_a_at	5.617899916
1552410_at	4.435199963
1552411_at	5.628264059
1552412_a_at	3.617728788
1552414_at	3.537724613
1552415_a_at	3.510723375
1552417_a_at	5.986922807
1552418_at	5.219124036
1552419_s_at	5.523244168
1552421_a_at	3.862883341
1552422_at	4.67489705
1552423_at	4.58563682
1552424_at	3.382602555
1552425_a_at	3.963910908
1552426_a_at	8.352634402
1552427_at	3.512815071
1552430_at	2.816017248
1552432_at	5.166064024
1552436_a_at	4.909226863
1552438_a_at	3.095080021
1552439_s_at	2.805984984
1552440_at	3.592919295
1552445_a_at	3.072893763
1552448_a_at	3.130215772
1552449_a_at	3.318544151
1552450_a_at	4.876378221
1552452_at	3.304329794
1552453_a_at	3.359377973
1552455_at	4.650676364
1552456_a_at	3.783790709
1552457_a_at	3.133852826
1552458_at	3.324405427
1552459_a_at	3.508774295
1552461_at	3.299731199
1552463_at	3.030215965
1552466_x_at	2.652734212
1552467_at	6.214649489
1552468_a_at	4.052317231
1552470_a_at	5.269969693
1552472_a_at	6.258168853
1552473_at	7.496460615
1552474_a_at	6.947038698
1552476_s_at	6.936999442
1552477_a_at	8.323366548
1552478_a_at	6.224337954
1552480_s_at	2.651990416
1552481_s_at	3.770820564
1552482_at	3.232754422
1552484_at	6.173093306
1552485_at	5.186658398
1552486_s_at	6.289561438
1552487_a_at	2.747524647
1552489_s_at	2.816017248
1552490_at	3.769280579
1552491_at	4.304410365
1552493_s_at	3.640816933
1552494_at	4.129084265
1552496_a_at	5.246574867
1552497_a_at	5.926284565
1552498_at	3.713912909
1552499_a_at	3.436124148
1552501_a_at	5.109317289
1552502_s_at	7.247815493
1552503_at	4.200399193
1552504_a_at	5.986922807
1552506_at	3.713912909
1552507_at	4.044941264
1552508_at	3.692605449
1552509_a_at	3.248143051
1552510_at	7.687012562
1552511_a_at	4.474698361
1552514_at	3.139832247
1552515_at	3.247353598
1552516_a_at	4.597692178
1552518_s_at	3.368265756
1552519_at	7.642110371
1552520_at	3.253484294
1552521_a_at	3.14627245
1552522_at	2.74863578
1552523_a_at	3.359454982
1552524_at	6.031201271
1552526_at	3.820197282
1552528_at	6.276733928
1552531_a_at	3.991332447
1552532_a_at	3.005329131
1552535_at	5.156693081
1552536_at	3.978906346
1552538_a_at	3.033256336
1552540_s_at	4.492103124
