ID_REF	VALUE
1007_s_at	10.21737734
1053_at	7.007973223
117_at	4.456749175
121_at	7.499276222
1255_g_at	3.127800784
1294_at	7.694825865
1316_at	4.428078887
1320_at	4.886287341
1405_i_at	7.977744084
1431_at	3.248870768
1438_at	6.270395411
1487_at	8.802132508
1494_f_at	5.696617128
1552256_a_at	8.141711539
1552257_a_at	9.287600911
1552258_at	3.91623022
1552261_at	3.922950513
1552263_at	6.058921662
1552264_a_at	7.490095109
1552266_at	4.023965105
1552269_at	3.624959365
1552271_at	5.805801212
1552272_a_at	5.61976692
1552274_at	6.337873627
1552275_s_at	5.592059133
1552276_a_at	5.372392415
1552277_a_at	6.40811754
1552278_a_at	4.574195907
1552279_a_at	6.643379377
1552280_at	3.677732098
1552281_at	8.89796661
1552283_s_at	3.114888925
1552286_at	4.547845661
1552287_s_at	5.584457134
1552288_at	3.802089893
1552289_a_at	4.032809059
1552291_at	5.832702102
1552293_at	4.417788929
1552295_a_at	5.476307628
1552296_at	7.344873478
1552299_at	4.319596899
1552301_a_at	4.040059126
1552302_at	3.623196321
1552303_a_at	5.262945147
1552304_at	3.520706329
1552306_at	4.198823047
1552307_a_at	4.991733269
1552309_a_at	5.092625574
1552310_at	6.828098988
1552311_a_at	7.009628248
1552312_a_at	6.656372069
1552314_a_at	3.661492451
1552315_at	6.365277909
1552316_a_at	6.234773613
1552318_at	6.080370317
1552319_a_at	3.78676451
1552320_a_at	3.5724047
1552321_a_at	2.896237214
1552322_at	2.811873881
1552323_s_at	4.21114101
1552325_at	2.794591362
1552326_a_at	4.11864065
1552327_at	3.168017798
1552329_at	4.529548939
1552330_at	6.190060485
1552332_at	6.567461054
1552334_at	4.835705592
1552335_at	4.860712058
1552337_s_at	4.344662625
1552338_at	3.908851018
1552340_at	4.64951318
1552343_s_at	4.228746824
1552344_s_at	5.946328115
1552347_at	7.057995381
1552348_at	5.634559313
1552349_a_at	4.291506827
1552354_at	4.440199873
1552355_s_at	4.59204738
1552359_at	2.733077044
1552360_a_at	5.780914246
1552362_a_at	7.103129851
1552364_s_at	4.452318039
1552365_at	8.43168759
1552367_a_at	7.576123908
1552368_at	3.188156643
1552370_at	7.748250873
1552372_at	2.823929725
1552373_s_at	2.935061666
1552375_at	3.922014742
1552377_s_at	6.065958621
1552378_s_at	6.234996808
1552379_at	2.617523415
1552381_at	2.652767092
1552383_at	6.973353098
1552384_a_at	4.692564206
1552386_at	5.313982027
1552388_at	6.331363593
1552389_at	3.362700892
1552390_a_at	4.00130379
1552391_at	3.295222142
1552393_at	3.041894437
1552394_a_at	3.143338813
1552395_at	6.803840275
1552396_at	3.51192049
1552398_a_at	3.882797973
1552399_a_at	3.564601575
1552400_a_at	4.184861423
1552401_a_at	3.446161883
1552402_at	3.582724857
1552405_at	3.787401304
1552408_at	3.329464419
1552409_a_at	5.390329032
1552410_at	3.995647583
1552411_at	5.565528857
1552412_a_at	3.605791401
1552414_at	3.412998656
1552415_a_at	3.736422277
1552417_a_at	5.851507298
1552418_at	5.066957152
1552419_s_at	5.390384409
1552421_a_at	3.929141261
1552422_at	4.570962919
1552423_at	4.532496326
1552424_at	3.786793849
1552425_a_at	3.740897459
1552426_a_at	8.44280991
1552427_at	3.588524317
1552430_at	2.807769172
1552432_at	5.279431375
1552436_a_at	5.446621414
1552438_a_at	3.217498761
1552439_s_at	2.903517378
1552440_at	3.592919295
1552445_a_at	3.049582759
1552448_a_at	3.286511408
1552449_a_at	3.215031573
1552450_a_at	4.88307247
1552452_at	3.486449496
1552453_a_at	3.522266318
1552455_at	4.465460685
1552456_a_at	4.369245512
1552457_a_at	3.338640169
1552458_at	3.267576041
1552459_a_at	3.828321381
1552461_at	2.81673862
1552463_at	3.150716655
1552466_x_at	2.86980104
1552467_at	6.458199088
1552468_a_at	3.754841019
1552470_a_at	4.450173467
1552472_a_at	6.590350279
1552473_at	7.615378421
1552474_a_at	6.83186424
1552476_s_at	7.098534625
1552477_a_at	8.207782868
1552478_a_at	6.540872125
1552480_s_at	2.633568
1552481_s_at	3.724109082
1552482_at	3.610977668
1552484_at	6.391073136
1552485_at	5.439047113
1552486_s_at	6.379293074
1552487_a_at	2.846515178
1552489_s_at	2.667413808
1552490_at	3.573663469
1552491_at	4.164759491
1552493_s_at	3.894500388
1552494_at	4.260090571
1552496_a_at	5.730462492
1552497_a_at	5.936623873
1552498_at	3.841457455
1552499_a_at	3.904008639
1552501_a_at	4.998799446
1552502_s_at	7.435570579
1552503_at	4.148982622
1552504_a_at	5.950327867
1552506_at	3.915978415
1552507_at	3.787206528
1552508_at	3.659484186
1552509_a_at	3.108253128
1552510_at	7.560810692
1552511_a_at	4.888191096
1552514_at	3.067139542
1552515_at	3.21925386
1552516_a_at	4.929698618
1552518_s_at	3.584356382
1552519_at	8.891878292
1552520_at	3.303778477
1552521_a_at	3.035889478
1552522_at	2.585039638
1552523_a_at	3.185168211
1552524_at	5.901860977
1552526_at	3.422595809
1552528_at	6.366026948
1552531_a_at	4.018647336
1552532_a_at	3.38562196
1552535_at	4.903809427
1552536_at	4.048098971
1552538_a_at	3.23087996
1552540_s_at	4.203419281
1552541_at	6.258274675
1552542_s_at	3.400801989
1552543_a_at	3.93253937
1552544_at	3.126147756
1552546_a_at	3.16965354
1552548_at	3.385147843
1552549_a_at	5.257715116
1552552_s_at	3.102940666
1552553_a_at	4.741424261
1552554_a_at	3.824271862
1552555_at	5.801703489
1552557_a_at	2.943157203
1552558_a_at	5.97356241
1552559_a_at	5.137965476
1552562_at	3.898124603
1552563_a_at	3.232431703
1552564_at	3.03824398
1552566_at	3.438924798
1552568_at	3.769233006
1552569_a_at	3.535633079
1552570_at	3.879139716
1552572_a_at	3.023812849
1552573_s_at	3.612278873
1552575_a_at	4.582736009
1552576_at	4.078236545
1552578_a_at	2.752341123
1552579_a_at	3.190703535
1552580_at	4.741975707
1552582_at	3.895362073
1552583_s_at	6.017023373
1552584_at	6.108975239
1552585_s_at	3.108343779
1552586_at	4.629250208
1552587_at	2.978124144
1552588_a_at	3.076491115
1552590_a_at	3.044072363
1552592_at	3.01104675
1552594_at	5.59015696
1552596_at	6.107244776
1552598_at	4.067533029
1552599_at	3.131711558
1552602_at	4.434556758
1552604_at	4.09024354
1552605_s_at	3.021207574
1552607_at	4.271921104
1552608_at	3.805265896
1552609_s_at	4.060673563
1552610_a_at	8.579016503
1552611_a_at	7.064850243
1552612_at	8.532711546
1552613_s_at	8.106517256
1552615_at	7.51098348
1552616_a_at	4.85146648
1552617_a_at	8.07090713
1552618_at	6.588771892
1552619_a_at	5.611269484
1552620_at	7.033734781
1552621_at	5.945660682
1552622_s_at	5.227555547
1552623_at	5.683859575
1552625_a_at	6.14899391
1552626_a_at	5.441671542
1552627_a_at	6.629315691
1552628_a_at	8.472388715
1552629_a_at	3.262320466
1552630_a_at	4.689160135
1552631_a_at	4.851353586
1552632_a_at	4.140766821
1552633_at	4.944618814
1552634_a_at	5.262945147
1552637_at	3.150833176
1552639_at	5.449892097
1552641_s_at	5.32776848
1552643_at	4.801673377
1552644_a_at	4.187173714
1552646_at	5.031180724
1552648_a_at	5.940522704
1552649_a_at	4.200693294
1552651_a_at	5.791541969
1552652_at	6.148428417
1552656_s_at	6.082942398
1552657_a_at	4.678691857
1552658_a_at	3.170991267
1552660_a_at	6.686363917
1552661_at	2.848668861
1552662_a_at	3.810178798
1552663_a_at	6.177655841
1552664_at	6.289709757
1552665_at	4.496848704
1552666_a_at	3.072272358
1552667_a_at	5.486616526
1552669_at	3.734633192
1552670_a_at	5.833203677
1552671_a_at	4.096014542
1552672_a_at	4.549472617
1552673_at	4.66518194
1552674_at	2.817997015
1552675_at	2.782510427
1552676_at	4.87929376
1552677_a_at	4.90064686
1552678_a_at	5.027425658
1552680_a_at	3.151004607
1552682_a_at	3.61654988
1552684_a_at	4.777889817
1552685_a_at	3.671821448
1552686_at	4.237717749
1552687_a_at	3.662544936
1552689_at	5.144157001
1552690_a_at	4.490347167
1552691_at	3.551476639
1552693_at	2.85142165
1552694_at	3.954744235
1552695_a_at	6.169528583
1552696_at	4.297952331
1552698_at	5.372392415
1552701_a_at	8.4492571
1552703_s_at	8.125559754
1552705_at	3.197151795
1552708_a_at	2.899188915
1552711_a_at	6.416319369
1552712_a_at	5.127916811
1552713_a_at	3.134724558
1552714_at	2.922319056
1552715_a_at	3.073723199
1552716_at	4.4979043
1552717_s_at	4.094992022
1552718_at	4.007105254
1552719_at	4.43921954
1552721_a_at	2.982090984
1552722_at	2.655013262
1552724_at	4.485746843
1552725_s_at	3.884325694
1552726_at	3.842770257
1552727_s_at	3.707944196
1552729_at	5.067448258
1552730_at	3.547135042
1552731_at	3.185909384
1552732_at	2.744230652
1552733_at	4.762218526
1552734_at	3.33752613
1552735_at	3.976549956
1552736_a_at	3.321555957
1552737_s_at	4.222500491
1552738_a_at	3.383748776
1552739_s_at	4.779702196
1552740_at	3.954427001
1552742_at	3.283225332
1552743_at	3.543939133
1552745_at	3.188032313
1552747_a_at	2.573320295
1552749_a_at	7.439607354
1552750_at	2.952742816
1552751_a_at	4.856594012
1552752_a_at	2.919145829
1552754_a_at	2.768250938
1552755_at	4.078976572
1552757_s_at	3.229370949
1552758_at	2.998281385
1552760_at	2.967918828
1552761_at	5.458713011
1552763_at	2.823174645
1552765_x_at	3.293999568
1552766_at	3.004389792
1552767_a_at	4.497680825
1552768_at	5.667715637
1552769_at	3.896553629
1552770_s_at	4.190065745
1552771_a_at	3.168017798
1552772_at	4.060826336
1552773_at	3.46660844
1552774_a_at	3.323840033
1552775_at	4.606293909
1552777_a_at	3.714205705
1552779_a_at	3.68237291
1552782_at	3.115906208
1552783_at	2.728457152
1552785_at	3.114063749
1552787_at	3.743007045
1552788_a_at	5.146707768
1552789_at	5.176948545
1552790_a_at	7.54668354
1552791_a_at	2.979104964
1552792_at	3.498968206
1552793_at	3.7587554
1552794_a_at	3.317901959
1552796_a_at	3.217498761
1552797_s_at	7.783858845
1552798_a_at	6.02378267
1552799_at	3.522396115
1552800_at	6.398576541
1552801_at	3.626779814
1552803_a_at	3.262542767
1552804_a_at	4.857905134
1552806_a_at	4.323556705
1552807_a_at	7.07971942
1552808_at	2.922452895
1552809_at	3.10600349
1552811_at	5.767076077
1552812_a_at	5.129036295
1552813_at	4.871719615
1552814_a_at	3.837181688
1552816_at	2.887152131
1552818_a_at	2.991268363
1552819_at	3.835706166
1552822_at	2.760430356
1552825_at	3.588408974
1552826_at	2.727404522
1552827_s_at	3.266988273
1552828_at	3.983267736
1552829_at	4.056875628
1552830_at	3.966113274
1552833_at	6.476841694
1552834_at	7.754211427
1552835_at	3.315416158
1552836_at	5.243022573
1552837_at	2.645178307
1552839_at	3.44416703
1552841_s_at	2.625895373
1552842_at	4.222587011
1552843_at	3.378769058
1552845_at	4.681611907
1552846_s_at	6.506920369
1552848_a_at	3.559967525
1552849_at	2.806629222
1552851_at	2.890750992
1552852_a_at	3.023303439
1552853_at	4.231615986
1552854_a_at	4.335540795
1552856_at	3.45010866
1552857_a_at	3.712163514
1552858_at	2.73473679
1552860_at	3.635670413
1552862_at	3.954744235
1552863_a_at	6.634349598
1552865_a_at	5.463950179
1552867_at	3.139823722
1552868_at	5.338451269
1552870_s_at	6.58203263
1552872_at	4.845813416
1552873_s_at	5.470603043
1552875_a_at	4.154838875
1552876_at	3.263382282
1552877_s_at	4.334102872
1552878_at	2.764285891
1552879_a_at	3.610217811
1552880_at	3.467931049
1552882_a_at	3.785326387
1552884_at	3.935128772
1552885_a_at	6.084430804
1552887_at	4.981682313
1552889_a_at	7.912197519
1552890_a_at	4.279668564
1552892_at	5.967934246
1552893_at	5.598550085
1552895_a_at	3.690955991
1552897_a_at	4.334102872
1552898_a_at	3.430307429
1552899_at	2.90824818
1552900_a_at	3.398224526
1552902_a_at	4.003263992
1552903_at	6.126003451
1552904_at	2.49123125
1552906_at	2.684374892
1552908_at	3.078469762
1552910_at	3.582047676
1552911_at	3.933266708
1552912_a_at	3.64357611
1552913_at	2.735900803
1552914_a_at	5.372392415
1552915_at	3.800472855
1552917_at	3.95802164
1552919_at	3.336414017
1552921_a_at	5.486256238
1552922_at	3.059257054
1552923_a_at	4.017971916
1552924_a_at	4.547810971
1552925_at	4.548046653
1552927_at	3.897380167
1552928_s_at	3.659758663
1552929_at	3.072272358
1552930_at	6.913353924
1552931_a_at	7.769324053
1552932_at	3.815515479
1552933_at	3.147105535
1552935_at	5.155274363
1552937_s_at	4.65398626
1552938_at	4.767335704
1552939_at	2.80036895
1552940_at	3.522069411
1552942_at	4.13281866
1552943_at	2.783975769
1552944_a_at	7.786406252
1552946_at	3.53527843
1552947_x_at	3.615649602
1552948_at	5.054797337
1552950_at	2.989222943
1552952_at	3.165713321
1552953_a_at	5.264664629
1552954_at	3.580168093
1552955_at	3.947288226
1552957_at	3.117757255
1552960_at	4.189276146
1552961_at	4.028554135
1552964_at	4.736675589
1552965_a_at	4.49751967
1552967_at	4.197265978
1552969_a_at	3.005736518
1552970_s_at	3.412998656
1552971_at	3.412998656
1552972_at	2.437217528
1552973_at	3.824844669
1552974_at	2.570996379
1552975_x_at	2.577469474
1552976_at	4.413584193
1552977_a_at	6.574913653
1552978_a_at	7.395779649
1552979_at	2.724337079
1552980_at	4.50630308
1552982_a_at	4.15108005
1552985_at	3.664519828
1552986_at	3.940707001
1552987_a_at	2.731941367
1552988_at	2.846622783
1552990_at	2.942446617
1552991_at	3.507816899
1552993_at	2.890750992
1552995_at	5.490210681
1552997_a_at	4.477864911
1552998_at	3.032570221
1552999_a_at	3.334931469
1553002_at	3.269440263
1553003_at	3.072272358
1553004_at	3.173010377
1553006_at	3.146214095
1553007_a_at	3.337573294
1553009_s_at	3.54815919
1553011_at	4.150951481
1553013_at	3.77311588
1553015_a_at	6.504022695
1553016_at	3.714026938
1553019_at	5.655125051
1553020_at	3.595789403
1553021_s_at	3.954744235
1553022_at	2.967308123
1553023_a_at	3.891353077
1553024_at	2.785274477
1553025_at	3.111206259
1553027_a_at	3.882166424
1553028_at	3.841457455
1553030_a_at	5.520921755
1553031_at	4.11680094
1553032_at	3.515001891
1553033_at	4.109213166
1553034_at	3.732027127
1553036_at	3.217498761
1553037_a_at	3.651306686
1553039_a_at	7.643676616
1553041_at	3.632188395
1553042_a_at	5.115032789
1553043_a_at	6.354960942
1553044_at	4.144161594
1553045_at	4.505385013
1553046_s_at	5.650847701
1553047_at	6.286963773
1553048_a_at	4.63040639
1553051_s_at	4.03161027
1553052_at	3.330247081
1553053_at	4.150555022
1553055_a_at	3.210944253
1553057_at	4.01033089
1553058_at	4.053344366
1553059_at	3.319873875
1553060_at	4.534701312
1553061_at	4.035275504
1553062_at	3.830707701
1553063_at	4.467218941
1553064_at	3.643807388
1553066_at	3.556186576
1553067_a_at	4.340197803
1553069_at	3.905885313
1553070_a_at	3.799281631
1553071_a_at	4.425654918
1553072_at	3.419708171
1553074_at	2.947287007
1553075_a_at	2.813026589
1553076_at	3.023184711
1553077_at	3.227309925
1553078_at	3.68145824
1553079_at	3.644083119
1553080_at	3.159194695
1553081_at	5.254958389
1553082_at	5.139079492
1553083_at	4.417788737
1553084_at	3.28833738
1553086_at	2.822448463
1553087_at	3.969196412
1553088_a_at	6.812525121
1553089_a_at	3.68145824
1553093_a_at	3.179139721
1553094_at	4.071381747
1553096_s_at	7.128229662
1553099_at	5.573968484
1553101_a_at	7.570977613
1553102_a_at	6.188706975
1553103_at	7.50096256
1553105_s_at	10.23403427
1553106_at	4.88307247
1553107_s_at	5.755584971
1553108_at	5.861257773
1553111_a_at	4.525668335
1553112_s_at	6.811628149
1553113_s_at	6.705393132
1553114_a_at	8.797034542
1553115_at	5.220201353
1553117_a_at	8.300719444
