ID_REF	VALUE
1007_s_at	10.03100248
1053_at	7.186071064
117_at	5.184003792
121_at	7.769782107
1255_g_at	3.067733031
1294_at	8.001787811
1316_at	4.492985528
1320_at	4.793700199
1405_i_at	6.484899592
1431_at	3.201602674
1438_at	6.892773013
1487_at	8.448513623
1494_f_at	5.684789579
1552256_a_at	7.868313457
1552257_a_at	9.278559622
1552258_at	3.689367452
1552261_at	4.097149399
1552263_at	6.432827212
1552264_a_at	7.096624868
1552266_at	3.499807824
1552269_at	3.631590673
1552271_at	6.019719228
1552272_a_at	5.86613032
1552274_at	5.628731348
1552275_s_at	5.10790997
1552276_a_at	5.334615682
1552277_a_at	7.182003846
1552278_a_at	4.988821024
1552279_a_at	5.879064068
1552280_at	4.486258257
1552281_at	8.277151853
1552283_s_at	3.064700513
1552286_at	5.202961931
1552287_s_at	5.886019793
1552288_at	3.645101895
1552289_a_at	4.071934527
1552291_at	6.154496124
1552293_at	4.572208827
1552295_a_at	5.95333392
1552296_at	5.731729416
1552299_at	4.144601858
1552301_a_at	4.12481689
1552302_at	4.340892675
1552303_a_at	5.598777548
1552304_at	3.882797973
1552306_at	3.872392323
1552307_a_at	4.82647728
1552309_a_at	5.484206588
1552310_at	6.332651154
1552311_a_at	6.941935104
1552312_a_at	6.505718328
1552314_a_at	3.502502598
1552315_at	6.533004167
1552316_a_at	6.12128997
1552318_at	6.000995456
1552319_a_at	3.689483701
1552320_a_at	3.292205844
1552321_a_at	2.848785528
1552322_at	2.769554705
1552323_s_at	3.543942291
1552325_at	2.79697073
1552326_a_at	4.528486975
1552327_at	3.392408196
1552329_at	4.500879149
1552330_at	6.012198828
1552332_at	6.871481366
1552334_at	4.892933113
1552335_at	4.976239082
1552337_s_at	4.347941965
1552338_at	4.038406539
1552340_at	5.166932881
1552343_s_at	4.046018333
1552344_s_at	5.896432762
1552347_at	6.179630353
1552348_at	5.328489775
1552349_a_at	4.443518716
1552354_at	4.592652205
1552355_s_at	5.028018539
1552359_at	2.885149741
1552360_a_at	5.581932805
1552362_a_at	4.967426132
1552364_s_at	5.009330114
1552365_at	6.858755813
1552367_a_at	6.296674118
1552368_at	3.417338442
1552370_at	7.136179721
1552372_at	2.458121767
1552373_s_at	2.683980457
1552375_at	3.355467018
1552377_s_at	6.18284772
1552378_s_at	6.104166119
1552379_at	2.688397682
1552381_at	2.992313402
1552383_at	7.032246939
1552384_a_at	4.536362522
1552386_at	3.868130096
1552388_at	6.223866957
1552389_at	3.447707627
1552390_a_at	4.226719241
1552391_at	3.688575044
1552393_at	2.974123298
1552394_a_at	2.965270183
1552395_at	6.879871966
1552396_at	3.685232645
1552398_a_at	4.424006264
1552399_a_at	3.355467018
1552400_a_at	3.923387545
1552401_a_at	3.198391521
1552402_at	3.821341834
1552405_at	3.878337192
1552408_at	3.227277651
1552409_a_at	5.374790517
1552410_at	4.180346634
1552411_at	5.834298774
1552412_a_at	3.646435145
1552414_at	3.530179437
1552415_a_at	3.811138685
1552417_a_at	5.50138517
1552418_at	5.180710336
1552419_s_at	5.352706203
1552421_a_at	3.754262019
1552422_at	4.66884629
1552423_at	4.58563682
1552424_at	3.265441251
1552425_a_at	4.343623045
1552426_a_at	8.053851118
1552427_at	3.628395822
1552430_at	2.683980457
1552432_at	5.742985613
1552436_a_at	5.345465295
1552438_a_at	3.165368075
1552439_s_at	2.766405914
1552440_at	3.699463512
1552445_a_at	3.212569291
1552448_a_at	3.040397066
1552449_a_at	3.151152975
1552450_a_at	4.931561592
1552452_at	3.430596187
1552453_a_at	3.533340217
1552455_at	4.876132444
1552456_a_at	4.354560938
1552457_a_at	3.107144592
1552458_at	3.314244063
1552459_a_at	3.698874162
1552461_at	2.993515775
1552463_at	2.868448293
1552466_x_at	2.826872394
1552467_at	6.445068387
1552468_a_at	3.998886144
1552470_a_at	4.393095338
1552472_a_at	5.73612619
1552473_at	7.86311653
1552474_a_at	7.079694728
1552476_s_at	6.365367144
1552477_a_at	7.522326689
1552478_a_at	5.203661781
1552480_s_at	2.65390811
1552481_s_at	3.578500531
1552482_at	3.161258566
1552484_at	6.285608691
1552485_at	5.513456538
1552486_s_at	6.499754203
1552487_a_at	2.734289652
1552489_s_at	2.752395955
1552490_at	3.491901483
1552491_at	4.26246233
1552493_s_at	3.852853757
1552494_at	3.966056491
1552496_a_at	5.105037053
1552497_a_at	6.357917762
1552498_at	3.945620179
1552499_a_at	3.810588108
1552501_a_at	5.178184489
1552502_s_at	6.859063703
1552503_at	4.454555995
1552504_a_at	5.57537514
1552506_at	4.178481119
1552507_at	4.003090169
1552508_at	3.965486707
1552509_a_at	3.463350035
1552510_at	7.665019209
1552511_a_at	3.618508895
1552514_at	3.003260944
1552515_at	3.376461386
1552516_a_at	4.162339774
1552518_s_at	3.568643739
1552519_at	6.476562193
1552520_at	3.246650136
1552521_a_at	3.199932537
1552522_at	2.451743083
1552523_a_at	3.356222291
1552524_at	6.119313507
1552526_at	3.977957691
1552528_at	6.622281939
1552531_a_at	3.891353077
1552532_a_at	2.790665478
1552535_at	5.191026999
1552536_at	4.095551857
1552538_a_at	3.197826145
1552540_s_at	4.720916011
1552541_at	6.054838256
1552542_s_at	3.892726088
1552543_a_at	3.65275802
1552544_at	3.456833174
1552546_a_at	3.409048971
1552548_at	3.333214656
1552549_a_at	5.131081026
1552552_s_at	3.563050033
1552553_a_at	4.908205247
1552554_a_at	3.537969687
1552555_at	5.829747795
1552557_a_at	2.819640741
1552558_a_at	6.063341019
1552559_a_at	4.916274086
1552562_at	3.51227752
1552563_a_at	3.341701504
1552564_at	3.215940718
1552566_at	3.946546296
1552568_at	3.962484847
1552569_a_at	3.631564785
1552570_at	3.858811628
1552572_a_at	2.720611401
1552573_s_at	3.512975069
1552575_a_at	4.482564088
1552576_at	4.287672277
1552578_a_at	3.150830217
1552579_a_at	3.267909316
1552580_at	4.679674176
1552582_at	3.404433425
1552583_s_at	4.601282415
1552584_at	6.734411298
1552585_s_at	3.194370534
1552586_at	4.55069528
1552587_at	2.813262423
1552588_a_at	3.063012082
1552590_a_at	2.855702584
1552592_at	2.806927608
1552594_at	5.654199743
1552596_at	6.087381404
1552598_at	4.289682053
1552599_at	3.18278415
1552602_at	4.459398939
1552604_at	4.15513457
1552605_s_at	3.251056
1552607_at	3.914970504
1552608_at	3.909882786
1552609_s_at	4.15469686
1552610_a_at	8.634945471
1552611_a_at	6.543525872
1552612_at	7.609048473
1552613_s_at	7.667667906
1552615_at	7.810808423
1552616_a_at	4.87757955
1552617_a_at	8.172006441
1552618_at	6.738876518
1552619_a_at	5.79035436
1552620_at	6.891851341
1552621_at	5.692096139
1552622_s_at	4.747799697
1552623_at	6.20723976
1552625_a_at	6.020905333
1552626_a_at	5.717971869
1552627_a_at	5.480998533
1552628_a_at	8.022721395
1552629_a_at	3.154047288
1552630_a_at	4.597057486
1552631_a_at	5.574942419
1552632_a_at	4.14722593
1552633_at	4.900457687
1552634_a_at	5.137268237
1552637_at	3.489437992
1552639_at	5.678337945
1552641_s_at	6.372705214
1552643_at	4.566436311
1552644_a_at	3.89747547
1552646_at	4.849168921
1552648_a_at	6.014242392
1552649_a_at	4.350724278
1552651_a_at	6.239315514
1552652_at	6.359029566
1552656_s_at	4.882233284
1552657_a_at	4.429005424
1552658_a_at	3.116879261
1552660_a_at	6.346880564
1552661_at	2.616247174
1552662_a_at	4.049982559
1552663_a_at	6.440760909
1552664_at	4.27022282
1552665_at	4.815557
1552666_a_at	2.844351482
1552667_a_at	5.330586317
1552669_at	3.813252634
1552670_a_at	4.892554335
1552671_a_at	4.47063272
1552672_a_at	4.270033966
1552673_at	4.985963568
1552674_at	2.730821271
1552675_at	2.853932643
1552676_at	5.037799553
1552677_a_at	4.82632911
1552678_a_at	5.207722981
1552680_a_at	3.260667562
1552682_a_at	3.790370216
1552684_a_at	4.062109258
1552685_a_at	4.076274149
1552686_at	4.375589652
1552687_a_at	3.845874586
1552689_at	5.655654669
1552690_a_at	4.42518821
1552691_at	2.769882316
1552693_at	3.046699931
1552694_at	3.533163625
1552695_a_at	5.178453947
1552696_at	4.35671711
1552698_at	5.138355678
1552701_a_at	9.712713503
1552703_s_at	9.434820796
1552705_at	2.932536313
1552708_a_at	2.867995532
1552711_a_at	6.704237433
1552712_a_at	5.198981836
1552713_a_at	3.189506973
1552714_at	2.94659067
1552715_a_at	3.006728527
1552716_at	4.930517496
1552717_s_at	3.818160916
1552718_at	4.310636472
1552719_at	4.697472617
1552721_a_at	2.82490861
1552722_at	2.730213088
1552724_at	4.441726533
1552725_s_at	3.872775213
1552726_at	4.013475365
1552727_s_at	3.776184639
1552729_at	5.139189913
1552730_at	3.927591765
1552731_at	3.02462436
1552732_at	2.62600158
1552733_at	4.542798135
1552734_at	3.197920318
1552735_at	3.336977991
