ID_REF	VALUE
1007_s_at	10.06793621
1053_at	7.045942189
117_at	4.819665731
121_at	6.974996138
1255_g_at	2.774339186
1294_at	7.478019693
1316_at	4.37973816
1320_at	4.542124569
1405_i_at	8.038559192
1431_at	3.104600555
1438_at	6.798070683
1487_at	8.428545604
1494_f_at	5.156798393
1552256_a_at	7.495369146
1552257_a_at	9.175134724
1552258_at	3.792053721
1552261_at	4.017635657
1552263_at	6.152851131
1552264_a_at	7.517844413
1552266_at	3.715585628
1552269_at	3.414307953
1552271_at	5.398895031
1552272_a_at	5.324251594
1552274_at	6.67955584
1552275_s_at	5.935842552
1552276_a_at	5.029340828
1552277_a_at	6.511387534
1552278_a_at	4.907925465
1552279_a_at	6.436654059
1552280_at	4.292532954
1552281_at	8.653744328
1552283_s_at	3.597729431
1552286_at	4.786593019
1552287_s_at	6.168027392
1552288_at	3.839520635
1552289_a_at	3.832471938
1552291_at	5.926465992
1552293_at	4.177835142
1552295_a_at	5.879198952
1552296_at	5.640740197
1552299_at	4.511658337
1552301_a_at	4.278702561
1552302_at	3.761595627
1552303_a_at	5.137300221
1552304_at	3.593898676
1552306_at	4.02540635
1552307_a_at	4.845470248
1552309_a_at	7.457330357
1552310_at	7.196855004
1552311_a_at	6.604006181
1552312_a_at	6.212338257
1552314_a_at	3.595358246
1552315_at	6.648451724
1552316_a_at	6.552146999
1552318_at	6.25230516
1552319_a_at	3.537248573
1552320_a_at	3.06543
1552321_a_at	2.767310486
1552322_at	2.86942004
1552323_s_at	3.715585628
1552325_at	2.787272402
1552326_a_at	4.251573413
1552327_at	3.480949737
1552329_at	4.82547241
1552330_at	6.387612121
1552332_at	6.540058883
1552334_at	5.164505981
1552335_at	4.883714072
1552337_s_at	4.163193546
1552338_at	3.49983218
1552340_at	4.555654321
1552343_s_at	4.258830647
1552344_s_at	5.775931275
1552347_at	7.260838864
1552348_at	4.941486693
1552349_a_at	4.25750114
1552354_at	4.431162242
1552355_s_at	4.481632911
1552359_at	3.0595842
1552360_a_at	5.901449068
1552362_a_at	6.52400768
1552364_s_at	4.248112954
1552365_at	7.354244667
1552367_a_at	6.739721256
1552368_at	3.592919295
1552370_at	7.724951762
1552372_at	2.493164937
1552373_s_at	2.817140637
1552375_at	3.580074051
1552377_s_at	6.053036322
1552378_s_at	5.759006134
1552379_at	2.648306767
1552381_at	3.047523604
1552383_at	6.643777684
1552384_a_at	4.344366731
1552386_at	5.362231033
1552388_at	5.785786478
1552389_at	4.52545297
1552390_a_at	5.028003869
1552391_at	3.181205989
1552393_at	2.915861688
1552394_a_at	2.916412595
1552395_at	6.59576812
1552396_at	3.913422003
1552398_a_at	3.632471676
1552399_a_at	3.20931467
1552400_a_at	4.002518724
1552401_a_at	3.163468501
1552402_at	3.543011783
1552405_at	3.577646016
1552408_at	3.028829765
1552409_a_at	5.497631589
1552410_at	3.940437361
1552411_at	5.533828337
1552412_a_at	3.149862546
1552414_at	3.311667789
1552415_a_at	3.537565059
1552417_a_at	5.86732654
