ID_REF	VALUE
1007_s_at	9.456540226
1053_at	7.163044808
117_at	4.991782045
121_at	7.107410357
1255_g_at	2.982397979
1294_at	7.698798621
1316_at	4.710738416
1320_at	4.371286069
1405_i_at	8.10228858
1431_at	3.236818538
1438_at	6.419925867
1487_at	7.735417017
1494_f_at	5.470558195
1552256_a_at	7.244135902
1552257_a_at	8.789267281
1552258_at	3.914859217
1552261_at	4.25426057
1552263_at	6.40676351
1552264_a_at	7.480516616
1552266_at	3.484750617
1552269_at	3.590630247
1552271_at	5.708669729
1552272_a_at	5.108633587
1552274_at	6.481809001
1552275_s_at	5.84210786
1552276_a_at	5.678680576
1552277_a_at	7.424808394
1552278_a_at	4.587039645
1552279_a_at	5.772571426
1552280_at	4.277021463
1552281_at	7.005566168
1552283_s_at	3.936427322
1552286_at	5.331651447
1552287_s_at	6.18079897
1552288_at	3.594137818
1552289_a_at	4.000555763
1552291_at	5.822369391
1552293_at	4.425656766
1552295_a_at	6.117889837
1552296_at	4.633730721
1552299_at	4.485776817
1552301_a_at	4.076288041
1552302_at	4.128128594
1552303_a_at	5.517800149
1552304_at	3.486858179
1552306_at	4.390050647
1552307_a_at	5.243937683
1552309_a_at	5.821977915
1552310_at	6.785722011
1552311_a_at	6.715664041
1552312_a_at	6.894745342
1552314_a_at	3.494306972
1552315_at	6.38396933
1552316_a_at	6.569947653
1552318_at	6.682653549
1552319_a_at	3.733419819
1552320_a_at	3.147982626
1552321_a_at	3.243276402
1552322_at	2.757538499
1552323_s_at	3.819567313
1552325_at	2.83593188
1552326_a_at	4.215895965
1552327_at	3.394848291
1552329_at	4.805941747
1552330_at	5.426426491
1552332_at	6.522534448
1552334_at	5.148686739
1552335_at	5.052907583
1552337_s_at	4.277021463
1552338_at	4.221381128
1552340_at	5.079148702
1552343_s_at	3.956205567
1552344_s_at	5.772212756
1552347_at	7.16221379
1552348_at	5.873362254
1552349_a_at	4.225568898
1552354_at	4.459398939
1552355_s_at	4.804035001
1552359_at	2.881716975
1552360_a_at	5.653478785
1552362_a_at	5.308898166
1552364_s_at	4.849496116
1552365_at	5.981113598
1552367_a_at	5.045364114
1552368_at	3.287859305
1552370_at	7.231278831
1552372_at	2.582329887
1552373_s_at	2.987867661
1552375_at	3.549426117
1552377_s_at	6.223271848
1552378_s_at	6.392841675
1552379_at	2.854841799
1552381_at	3.104755149
1552383_at	6.974354736
1552384_a_at	4.446795189
1552386_at	6.534689374
1552388_at	5.418455482
1552389_at	3.429041349
1552390_a_at	3.541276693
1552391_at	3.187834348
1552393_at	3.184544747
1552394_a_at	3.168932184
1552395_at	6.407590234
1552396_at	3.865181664
1552398_a_at	4.603788834
1552399_a_at	3.380124823
1552400_a_at	4.26547638
1552401_a_at	3.329386439
1552402_at	4.119684307
1552405_at	3.43149193
1552408_at	3.236872998
1552409_a_at	5.427931893
1552410_at	3.992172003
1552411_at	5.189173641
1552412_a_at	3.463661278
1552414_at	3.317054889
1552415_a_at	3.545503731
1552417_a_at	5.912149773
1552418_at	4.904105615
1552419_s_at	5.495650266
1552421_a_at	4.033135891
1552422_at	4.363687099
1552423_at	4.77294316
1552424_at	3.426049556
1552425_a_at	3.765276632
1552426_a_at	8.328357648
1552427_at	3.54224654
1552430_at	2.647043678
1552432_at	5.036225503
1552436_a_at	5.100975511
1552438_a_at	3.391471963
1552439_s_at	2.789127549
1552440_at	3.774285495
1552445_a_at	3.371468662
1552448_a_at	3.178658572
1552449_a_at	3.279336381
1552450_a_at	4.631223755
1552452_at	3.336330338
1552453_a_at	3.646416488
1552455_at	4.34958414
1552456_a_at	3.824242461
1552457_a_at	3.314799415
1552458_at	2.940795591
1552459_a_at	3.539256494
1552461_at	2.916268595
1552463_at	2.777114799
1552466_x_at	2.693894172
1552467_at	6.379786713
1552468_a_at	3.48942099
1552470_a_at	4.44675857
1552472_a_at	6.09619308
1552473_at	7.646647965
1552474_a_at	7.058026986
1552476_s_at	5.735015041
1552477_a_at	7.263177038
1552478_a_at	4.932978421
1552480_s_at	2.744886583
1552481_s_at	4.443911586
1552482_at	3.663412991
1552484_at	6.025072885
1552485_at	5.238450322
1552486_s_at	6.47722635
1552487_a_at	2.860613706
1552489_s_at	3.002241225
1552490_at	4.096045572
1552491_at	4.089804557
1552493_s_at	3.597829958
1552494_at	3.89465798
1552496_a_at	4.280210564
1552497_a_at	6.916624381
1552498_at	3.796811002
1552499_a_at	3.705619678
1552501_a_at	4.876019202
1552502_s_at	6.601526698
1552503_at	4.439696491
1552504_a_at	5.938356557
1552506_at	3.708917466
1552507_at	3.90252667
1552508_at	3.923387545
1552509_a_at	3.125652483
1552510_at	7.427881676
1552511_a_at	3.71043756
1552514_at	3.022767693
1552515_at	3.366729629
1552516_a_at	5.29229294
1552518_s_at	3.582591467
1552519_at	6.003474354
1552520_at	3.167235967
1552521_a_at	3.058700451
1552522_at	2.817140637
1552523_a_at	3.345630531
1552524_at	6.134554028
1552526_at	3.776801382
1552528_at	6.283053131
1552531_a_at	4.002033662
1552532_a_at	3.167906156
1552535_at	4.709720596
1552536_at	4.086059728
1552538_a_at	3.49911394
1552540_s_at	4.819017863
1552541_at	6.387476324
1552542_s_at	4.428662628
1552543_a_at	3.444083612
1552544_at	3.331310782
1552546_a_at	3.508499912
1552548_at	3.342587248
1552549_a_at	5.288343361
1552552_s_at	3.599321965
1552553_a_at	4.75234742
1552554_a_at	3.741878571
1552555_at	5.319129185
1552557_a_at	2.885063811
1552558_a_at	5.59413832
1552559_a_at	4.977201043
1552562_at	3.864631848
1552563_a_at	2.957313831
1552564_at	3.076140712
1552566_at	3.765276632
1552568_at	3.689665498
1552569_a_at	3.498981043
1552570_at	3.7865456
1552572_a_at	2.923006045
1552573_s_at	3.583354913
1552575_a_at	4.717721793
1552576_at	4.281162011
1552578_a_at	3.02872554
1552579_a_at	3.325887862
1552580_at	4.77581135
1552582_at	3.369525743
1552583_s_at	4.933301108
1552584_at	7.050019188
1552585_s_at	2.970241313
1552586_at	4.415402116
1552587_at	3.106170885
1552588_a_at	2.959650598
1552590_a_at	3.086518548
1552592_at	3.012527632
1552594_at	5.518609447
1552596_at	5.717636331
1552598_at	4.033850886
1552599_at	2.787897504
1552602_at	4.390050647
1552604_at	3.828344582
1552605_s_at	3.209522918
1552607_at	4.017356763
1552608_at	3.823936078
1552609_s_at	3.850588293
1552610_a_at	9.110926578
1552611_a_at	7.26468586
1552612_at	8.58515462
1552613_s_at	8.201570923
1552615_at	7.387289489
